,date,CO,NO_2,NOx,O_3,PM10,PM25,SO_2,city,year,population,month,quarter
209,2008-04-15,,56,65,49,50,,10,hong kong,2008,6964000,2008-04,2008Q2
210,2008-04-15,0.39814236105626655,59.68698709439008,85.55657047797472,48.17119999408722,22.672836555502354,10.51244796719402,8.502628204150078,madrid,2008,6327594,2008-04,2008Q2
211,2008-04-16,0.43072916668865624,72.47163465389839,109.5292308147137,37.40685002287229,46.12607371959931,19.068593786408503,9.268862171432911,madrid,2008,6327594,2008-04,2008Q2
212,2008-04-16,,51,130,22,41,,26,hong kong,2008,6964000,2008-04,2008Q2
213,2008-04-17,0.3166724737110557,37.06299037718696,54.16633423961627,52.9305852535975,20.774356902220624,10.204105262379898,7.137009643281771,madrid,2008,6327594,2008-04,2008Q2
214,2008-04-17,,57,161,35,57,,48,hong kong,2008,6964000,2008-04,2008Q2
215,2008-04-18,0.3138297874850373,37.488854366901855,53.219508951502426,52.97805470167167,12.967536952303744,6.587111120422681,6.917908491067637,madrid,2008,6327594,2008-04,2008Q2
216,2008-04-18,,38,42,83,50,,8,hong kong,2008,6964000,2008-04,2008Q2
217,2008-04-19,,34,39,73,43,,6,hong kong,2008,6964000,2008-04,2008Q2
218,2008-04-19,0.3059548612800427,39.26402251919111,53.99084944602771,45.47889995574951,12.011057711182497,7.594270850842197,6.870977561061199,madrid,2008,6327594,2008-04,2008Q2
219,2008-04-20,,24,43,18,18,,22,hong kong,2008,6964000,2008-04,2008Q2
220,2008-04-20,0.2834027780271653,28.740466185321377,38.94506434612335,59.57563540289633,9.726575569324554,5.952421064125864,6.937411572005588,madrid,2008,6327594,2008-04,2008Q2
221,2008-04-21,0.34808362346752597,37.70390679215311,55.71583603049398,53.94182273217268,14.090819925357291,8.209999999560807,7.709003209301129,madrid,2008,6327594,2008-04,2008Q2
222,2008-04-21,,39,113,11,30,,42,hong kong,2008,6964000,2008-04,2008Q2
223,2008-04-22,0.3552499997562596,43.72229729874714,63.34761811752577,53.021935026123096,19.34916122571418,11.89677970557563,7.966365127579162,madrid,2008,6327594,2008-04,2008Q2
224,2008-04-22,,63,166,9,53,,52,hong kong,2008,6964000,2008-04,2008Q2
225,2008-04-23,0.3909369357265868,52.15668940908435,93.05770788370855,30.64622833324551,27.26584715621416,15.103854664211166,8.597479242590529,madrid,2008,6327594,2008-04,2008Q2
226,2008-04-23,,69,99,20,63,,16,hong kong,2008,6964000,2008-04,2008Q2
227,2008-04-24,,55,67,45,75,,15,hong kong,2008,6964000,2008-04,2008Q2
228,2008-04-24,0.4607118051757829,67.39586537159406,117.93969549429723,30.412671106287554,28.09807690595969,15.196041646723947,8.689727560067789,madrid,2008,6327594,2008-04,2008Q2
229,2008-04-25,,76,114,60,111,,25,hong kong,2008,6964000,2008-04,2008Q2
230,2008-04-25,0.4325173613227283,66.42767630632108,105.0750962190139,43.17435006300608,28.39331727188367,14.230468777318796,8.023317302744358,madrid,2008,6327594,2008-04,2008Q2
231,2008-04-26,0.4654513882835292,73.55379805198082,113.09616974378244,48.74906670133273,32.278541636772644,17.729323050628107,8.193996777982237,madrid,2008,6327594,2008-04,2008Q2
232,2008-04-26,,111,190,36,115,,62,hong kong,2008,6964000,2008-04,2008Q2
233,2008-04-27,,60,64,79,96,,23,hong kong,2008,6964000,2008-04,2008Q2
234,2008-04-27,0.38506944365023327,62.63306079995938,88.63626577609625,51.88576668977738,32.89748399074261,17.56973967763285,7.901618584226339,madrid,2008,6327594,2008-04,2008Q2
235,2008-04-28,,75,102,25,29,,31,hong kong,2008,6964000,2008-04,2008Q2
236,2008-04-28,0.32645833296960014,43.025833346904854,60.99003197749456,56.777746165535085,20.151490370814617,8.865781248547137,6.860480775817846,madrid,2008,6327594,2008-04,2008Q2
237,2008-04-29,,60,67,59,40,,26,hong kong,2008,6964000,2008-04,2008Q2
238,2008-04-29,0.32222608705577643,41.129550558797426,59.630546551425354,65.83799335071474,20.85975961291637,9.2554450406454,6.748733967542648,madrid,2008,6327594,2008-04,2008Q2
239,2008-04-30,,68,101,44,43,,34,hong kong,2008,6964000,2008-04,2008Q2
240,2008-04-30,0.3284869557943033,39.28855072165841,55.658277023241716,66.46946390749422,15.067319466635274,7.598750009822349,6.558394864895179,madrid,2008,6327594,2008-04,2008Q2
241,2008-05-01,,83,221,14,54,,60,hong kong,2008,6964000,2008-05,2008Q2
242,2008-05-01,0.31517361162049284,46.92237183680901,62.43099358601448,55.107866721947985,17.70947118370961,9.373385411376754,6.9980448782444,madrid,2008,6327594,2008-05,2008Q2
243,2008-05-02,0.3097222225365436,49.32788454263638,63.000705171854065,64.08681679368019,31.017323682705563,15.756701606730516,7.36052884046848,madrid,2008,6327594,2008-05,2008Q2
244,2008-05-02,,75,184,18,48,,45,hong kong,2008,6964000,2008-05,2008Q2
245,2008-05-03,,57,72,33,54,,21,hong kong,2008,6964000,2008-05,2008Q2
246,2008-05-03,0.33564236122442204,57.09419871904911,72.92709919275381,61.95225003560384,33.34243587423594,16.16390621413787,7.421618581200257,madrid,2008,6327594,2008-05,2008Q2
247,2008-05-04,0.34880208323011175,59.355881370030914,78.66152241749641,55.13620003302892,44.158141048290794,19.22838544100523,7.706634621589612,madrid,2008,6327594,2008-05,2008Q2
248,2008-05-04,,49,87,24,39,,30,hong kong,2008,6964000,2008-05,2008Q2
249,2008-05-05,0.3385069445745709,54.8781860781711,77.08096311333475,53.934450017611184,32.33816724881482,15.984136111449196,7.2434294907710495,madrid,2008,6327594,2008-05,2008Q2
250,2008-05-05,,49,134,18,25,,58,hong kong,2008,6964000,2008-05,2008Q2
251,2008-05-06,,49,55,75,,,23,hong kong,2008,6964000,2008-05,2008Q2
252,2008-05-06,0.36482638833371717,59.17134623038463,86.4699519154353,46.967183315753935,36.68902083001971,16.308124963815015,7.804551278169338,madrid,2008,6327594,2008-05,2008Q2
253,2008-05-07,,57,72,50,68,,23,hong kong,2008,6964000,2008-05,2008Q2
254,2008-05-07,0.3105902772319193,49.5887980010265,65.94903842149637,67.58183325449626,44.22441415725512,18.281197953348357,7.291057680661861,madrid,2008,6327594,2008-05,2008Q2
255,2008-05-08,,48,132,17,38,,136,hong kong,2008,6964000,2008-05,2008Q2
256,2008-05-08,0.3385069443546753,57.70358972824537,81.19477559969975,41.46143576219205,24.080480807102642,16.094322899977367,6.764871801703404,madrid,2008,6327594,2008-05,2008Q2
257,2008-05-09,0.36697916643849265,53.93642634306199,80.29022422814981,40.796016736427944,18.82781700184793,10.846041690247754,6.936682685827598,madrid,2008,6327594,2008-05,2008Q2
258,2008-05-09,,36,61,29,21,,46,hong kong,2008,6964000,2008-05,2008Q2
259,2008-05-10,,69,90,27,41,,32,hong kong,2008,6964000,2008-05,2008Q2
260,2008-05-10,0.33700869551171425,50.891460645256224,68.35624396475704,41.20559268722152,11.69123793184949,6.739218757798274,6.503226322691475,madrid,2008,6327594,2008-05,2008Q2
261,2008-05-11,,57,72,39,49,,30,hong kong,2008,6964000,2008-05,2008Q2
262,2008-05-11,0.2914434787371884,36.77016050972487,47.921926147865065,64.7472407849736,12.876886044803822,7.18005205411464,6.387768857169113,madrid,2008,6327594,2008-05,2008Q2
263,2008-05-12,,48,54,103,66,,27,hong kong,2008,6964000,2008-05,2008Q2
264,2008-05-12,0.36828125048972044,56.292980654117386,83.47355771064758,50.83137587492898,21.401064902494433,11.923177057256302,7.104871798020143,madrid,2008,6327594,2008-05,2008Q2
265,2008-05-13,,47,52,118,66,,24,hong kong,2008,6964000,2008-05,2008Q2
266,2008-05-13,0.33473958275539595,51.20996789137522,77.10665063980298,46.722672359081876,21.33495002746582,11.136562494561076,7.0226484753346945,madrid,2008,6327594,2008-05,2008Q2
267,2008-05-14,,50,54,130,98,,28,hong kong,2008,6964000,2008-05,2008Q2
268,2008-05-14,0.34175652148930924,46.87483926064715,69.00699359887666,44.067278842098126,15.226020057863217,8.807239598284164,6.823504821663884,madrid,2008,6327594,2008-05,2008Q2
269,2008-05-15,,71,77,115,88,,29,hong kong,2008,6964000,2008-05,2008Q2
270,2008-05-15,0.257239583426983,30.234343018287266,40.54477569460869,60.16920004526774,13.017366669575374,6.791614572517574,6.42245191679551,madrid,2008,6327594,2008-05,2008Q2
271,2008-05-16,0.2948173910120259,41.21823431706926,60.428908527184454,43.779382339503016,16.03145242891646,9.311250010194877,6.65996789932251,madrid,2008,6327594,2008-05,2008Q2
272,2008-05-16,,56,60,122,67,,,hong kong,2008,6964000,2008-05,2008Q2
273,2008-05-17,,95,129,58,65,,28,hong kong,2008,6964000,2008-05,2008Q2
274,2008-05-17,0.31121527845971286,43.67355767885844,60.46056099732717,47.29869997183482,16.466633307933808,9.473906258121133,6.712099376015174,madrid,2008,6327594,2008-05,2008Q2
275,2008-05-18,0.29269097154934165,42.69918266779337,57.71578528789374,47.62240005731583,16.614166630506517,9.339371753924803,6.684823715916047,madrid,2008,6327594,2008-05,2008Q2
276,2008-05-18,,81,133,27,61,,53,hong kong,2008,6964000,2008-05,2008Q2
277,2008-05-19,0.3744791662967246,54.48517637680738,90.37208317487668,36.93130287099409,17.161766679088274,9.833437537464002,7.359903848324066,madrid,2008,6327594,2008-05,2008Q2
278,2008-05-19,,71,97,19,39,,17,hong kong,2008,6964000,2008-05,2008Q2
279,2008-05-20,0.38776041673392886,56.71429494711069,97.90382999487413,38.48382798093567,22.700483346780143,12.817187516018748,7.950160238605279,madrid,2008,6327594,2008-05,2008Q2
280,2008-05-20,,46,50,68,16,,2,hong kong,2008,6964000,2008-05,2008Q2
281,2008-05-21,0.3903645835105433,60.23198721959041,102.0316346639242,28.74303030164956,30.388464089825078,16.86427076595525,7.992307693912433,madrid,2008,6327594,2008-05,2008Q2
282,2008-05-21,,56,64,73,38,,5,hong kong,2008,6964000,2008-05,2008Q2
283,2008-05-22,,62,76,39,66,,6,hong kong,2008,6964000,2008-05,2008Q2
284,2008-05-22,0.3398263883104341,45.669102655007286,72.58253204058379,42.03010046781607,18.97352253375746,10.187644022297485,7.0693589727848005,madrid,2008,6327594,2008-05,2008Q2
285,2008-05-23,0.3109895832409772,40.95107373671654,70.1616187156775,34.218260889467984,17.822391301293834,10.702500035365423,7.036266016272398,madrid,2008,6327594,2008-05,2008Q2
286,2008-05-23,,48,84,21,35,,13,hong kong,2008,6964000,2008-05,2008Q2
287,2008-05-24,,31,53,21,36,,34,hong kong,2008,6964000,2008-05,2008Q2
288,2008-05-24,0.2844444441790175,32.737243578220024,45.63357372467335,53.51774987061818,11.971850001414618,6.477552085494001,6.415320513340143,madrid,2008,6327594,2008-05,2008Q2
289,2008-05-25,,26,42,26,30,,29,hong kong,2008,6964000,2008-05,2008Q2
290,2008-05-25,0.2946701395816894,41.118942402112175,56.27677886073406,44.47946662902832,13.880417369641924,8.224375017608205,6.470983878258736,madrid,2008,6327594,2008-05,2008Q2
291,2008-05-26,0.3400173611783733,45.55711543560028,71.28354166639157,48.93005039551679,15.026166652441026,9.176145830502113,7.036858983146838,madrid,2008,6327594,2008-05,2008Q2
292,2008-05-26,,29,56,24,31,,10,hong kong,2008,6964000,2008-05,2008Q2
293,2008-05-27,,24,40,28,29,,21,hong kong,2008,6964000,2008-05,2008Q2
294,2008-05-27,0.35777003482918707,49.31025680722624,76.81237549728222,56.418747923409995,19.22190004805724,11.924136124356254,7.1352893953538015,madrid,2008,6327594,2008-05,2008Q2
295,2008-05-28,,29,46,20,32,,37,hong kong,2008,6964000,2008-05,2008Q2
296,2008-05-28,0.34238260917041613,50.41536973680331,78.10056279173234,48.058266649246214,19.81818335413933,12.637500003911555,7.328170149896539,madrid,2008,6327594,2008-05,2008Q2
297,2008-05-29,,,,25,31,,27,hong kong,2008,6964000,2008-05,2008Q2
298,2008-05-29,0.3077739127628181,39.35268059358551,58.412102695452845,59.30093342145284,17.092950002551078,10.919531229883432,6.911476715801233,madrid,2008,6327594,2008-05,2008Q2
299,2008-05-30,0.3764695651246154,57.73792609217849,93.09766880875615,36.027362290925296,23.154665554446918,14.96479164622724,7.491897101954248,madrid,2008,6327594,2008-05,2008Q2
300,2008-05-30,,49,107,15,33,,33,hong kong,2008,6964000,2008-05,2008Q2
301,2008-05-31,,69,144,25,60,,31,hong kong,2008,6964000,2008-05,2008Q2
302,2008-05-31,0.3339756943363075,49.247419896034096,71.21344546324167,39.37402333321675,18.831335549362514,11.593385421981415,6.986730779592808,madrid,2008,6327594,2008-05,2008Q2
303,2008-06-01,,44,54,53,88,,8,hong kong,2008,6964000,2008-06,2008Q2
304,2008-06-01,0.3038194442504189,43.45068911100045,61.3242626442359,39.10106848715144,15.718516699870428,9.883072872335712,6.696490380244377,madrid,2008,6327594,2008-06,2008Q2
305,2008-06-02,0.37549565140319907,50.84751610909739,81.89472575649138,39.3412167151769,18.831383337974547,12.734270790591836,7.221219903967354,madrid,2008,6327594,2008-06,2008Q2
306,2008-06-02,,62,112,26,44,,23,hong kong,2008,6964000,2008-06,2008Q2
307,2008-06-03,,69,129,17,41,,25,hong kong,2008,6964000,2008-06,2008Q2
308,2008-06-03,0.35841463402380924,52.36780644232227,77.45261284151385,51.58048405352737,18.741619352506277,11.669739611446857,7.025483880504485,madrid,2008,6327594,2008-06,2008Q2
309,2008-06-04,,42,65,27,16,,8,hong kong,2008,6964000,2008-06,2008Q2
310,2008-06-04,0.323630016914733,45.352951698149404,67.71435470119599,56.43048482914035,18.126906326183907,10.968167531552739,6.981980674700653,madrid,2008,6327594,2008-06,2008Q2
311,2008-06-05,,58,159,11,26,,65,hong kong,2008,6964000,2008-06,2008Q2
312,2008-06-05,0.34451219521281196,54.56666125174492,84.21127401013528,39.87093331575394,26.660883351167044,14.442031300316254,7.62374597423713,madrid,2008,6327594,2008-06,2008Q2
313,2008-06-06,,33,76,9,10,,13,hong kong,2008,6964000,2008-06,2008Q2
314,2008-06-06,0.33283972165803666,43.082705265849874,67.06344613552861,51.279116695721946,14.055149991114934,8.031093757599592,7.0071221705035,madrid,2008,6327594,2008-06,2008Q2
315,2008-06-07,0.264253472081489,30.77439108261695,43.485080087796234,68.81205342249798,16.005275494268222,9.018697950989008,6.619452493394246,madrid,2008,6327594,2008-06,2008Q2
316,2008-06-07,,23,57,11,14,,24,hong kong,2008,6964000,2008-06,2008Q2
317,2008-06-08,0.22395833305523005,23.404278833132523,33.67185894266153,65.99435002326965,12.569266677995524,7.348177078180015,6.413653841385474,madrid,2008,6327594,2008-06,2008Q2
318,2008-06-08,,13,25,27,17,,8,hong kong,2008,6964000,2008-06,2008Q2
319,2008-06-09,0.28873043536492016,38.827881124964875,57.01354734932056,53.54794991890589,15.552049992084504,11.039270820717016,6.668998384321641,madrid,2008,6327594,2008-06,2008Q2
320,2008-06-09,,10,19,31,15,,6,hong kong,2008,6964000,2008-06,2008Q2
321,2008-06-10,0.301787611334461,38.51297872819604,56.08736498266117,59.95549153311778,16.136288139880715,11.087760438832143,6.861566070631317,madrid,2008,6327594,2008-06,2008Q2
322,2008-06-10,,14,32,23,18,,20,hong kong,2008,6964000,2008-06,2008Q2
323,2008-06-11,,20,52,16,18,,38,hong kong,2008,6964000,2008-06,2008Q2
324,2008-06-11,0.3256294961831124,45.23740434963969,65.7722295469135,58.09452674228846,19.404130801481553,13.440476163985236,6.866722136289625,madrid,2008,6327594,2008-06,2008Q2
325,2008-06-12,0.3442934783567013,50.387243648336714,74.48914284746186,51.5241392832217,20.39097223182519,15.671842061218463,6.937479134593065,madrid,2008,6327594,2008-06,2008Q2
326,2008-06-12,,17,37,18,15,,27,hong kong,2008,6964000,2008-06,2008Q2
327,2008-06-13,0.3512365591034667,48.58351572315096,80.10578765916587,38.47749143613573,20.721273682408818,13.406894732149023,7.4224958577431925,madrid,2008,6327594,2008-06,2008Q2
328,2008-06-13,,19,35,24,18,,10,hong kong,2008,6964000,2008-06,2008Q2
329,2008-06-14,,42,114,10,16,,37,hong kong,2008,6964000,2008-06,2008Q2
330,2008-06-14,0.362413193914108,53.92836542236499,87.49551275678171,45.22728333512942,24.27350001335144,14.372552053382,7.777259604288981,madrid,2008,6327594,2008-06,2008Q2
331,2008-06-15,0.28465116320574435,46.99920921624198,66.23219095776855,47.640102959990095,22.141391741041467,12.733854167784253,7.340494242295795,madrid,2008,6327594,2008-06,2008Q2
332,2008-06-15,,41,134,10,21,,44,hong kong,2008,6964000,2008-06,2008Q2
333,2008-06-16,0.27115452966485737,36.24447535843146,55.90593445574651,37.41324244587088,18.563538446996965,11.31895831351479,6.95824302084536,madrid,2008,6327594,2008-06,2008Q2
334,2008-06-16,,50,173,6,30,,27,hong kong,2008,6964000,2008-06,2008Q2
335,2008-06-17,,31,68,14,11,,37,hong kong,2008,6964000,2008-06,2008Q2
336,2008-06-17,0.3205729167546249,41.6033172123674,63.12027372523014,43.84769234928399,14.597683324416478,9.511534388418552,6.905799671405736,madrid,2008,6327594,2008-06,2008Q2
337,2008-06-18,,27,64,18,16,,9,hong kong,2008,6964000,2008-06,2008Q2
338,2008-06-18,0.34549565216121464,53.67250402398515,80.9879292523306,51.10608337521553,23.28956448392852,15.026105319198809,7.380532264805609,madrid,2008,6327594,2008-06,2008Q2
339,2008-06-19,,23,49,23,22,,12,hong kong,2008,6964000,2008-06,2008Q2
340,2008-06-19,0.41550522611739327,69.7580193121844,105.30120971125942,49.730150232330985,33.04659997622172,20.21121689882228,7.82286173507715,madrid,2008,6327594,2008-06,2008Q2
341,2008-06-20,,16,46,22,14,,8,hong kong,2008,6964000,2008-06,2008Q2
342,2008-06-20,0.43138888841106865,75.76366141688439,108.34883878769413,49.838133363723756,38.4458833026886,21.626858738704502,7.745755632782289,madrid,2008,6327594,2008-06,2008Q2
343,2008-06-21,,30,94,11,18,,69,hong kong,2008,6964000,2008-06,2008Q2
344,2008-06-21,0.31027777769163045,54.92193903220006,72.3522435487845,67.99146663864454,35.05843329826991,19.29822911818822,7.366346171937692,madrid,2008,6327594,2008-06,2008Q2
345,2008-06-22,,37,87,23,26,,49,hong kong,2008,6964000,2008-06,2008Q2
346,2008-06-22,0.24687499983701855,33.84219555518566,41.706041634082794,88.81657751971771,23.29748336871465,12.106197957570354,6.642548059423764,madrid,2008,6327594,2008-06,2008Q2
347,2008-06-23,,50,108,22,35,,54,hong kong,2008,6964000,2008-06,2008Q2
348,2008-06-23,0.32427083378166166,60.95688591493267,81.09510437673015,64.56142619834084,53.92331666787465,23.140157088559334,7.476185888243028,madrid,2008,6327594,2008-06,2008Q2
349,2008-06-24,,25,39,26,18,,9,hong kong,2008,6964000,2008-06,2008Q2
350,2008-06-24,0.32937943229306466,53.46885435788019,70.34238953442113,71.03564852496463,30.027431912973626,19.38471913538622,6.791105614636991,madrid,2008,6327594,2008-06,2008Q2
351,2008-06-25,,13,16,50,15,,5,hong kong,2008,6964000,2008-06,2008Q2
352,2008-06-25,0.3618894830518759,66.77637109145742,88.83589463789866,69.48534247728243,32.28487185698289,20.971666677244777,7.154778323933018,madrid,2008,6327594,2008-06,2008Q2
353,2008-06-26,0.33944444433372056,62.37810901647959,80.14836525764221,73.82443322658538,41.873916622002916,25.420053448906557,7.3322756458551455,madrid,2008,6327594,2008-06,2008Q2
354,2008-06-26,,33,46,30,20,,17,hong kong,2008,6964000,2008-06,2008Q2
355,2008-06-27,0.3296341456291152,53.614453401596215,72.14967834987824,66.9700334688161,29.955879343813987,17.55510635642295,7.104517681805651,madrid,2008,6327594,2008-06,2008Q2
356,2008-06-27,,51,148,21,22,,55,hong kong,2008,6964000,2008-06,2008Q2
357,2008-06-28,,49,144,10,28,,42,hong kong,2008,6964000,2008-06,2008Q2
358,2008-06-28,0.292274305001936,47.899323654635516,60.78475036559666,83.54163337866466,24.656850010553995,15.002887720730216,6.975457466241827,madrid,2008,6327594,2008-06,2008Q2
359,2008-06-29,0.2903298613899905,44.588399905363715,55.54563326756159,79.47196661631266,31.90268332441648,19.48799999136674,7.074214745026368,madrid,2008,6327594,2008-06,2008Q2
360,2008-06-29,,38,90,12,21,,37,hong kong,2008,6964000,2008-06,2008Q2
