,date,PM10,NOx,NO_2,NOx,CO,Benzolµg/m³,Toluolµg/m³
976,30.06.2012,36,15,44,67,0.4,1.2,10.6
977,01.07.2012,,10,27,42,0.3,1.0,7.2
978,02.07.2012,20,24,48,85,0.3,0.8,6.1
979,03.07.2012,25,28,55,97,0.4,1.0,8.1
980,04.07.2012,25,13,38,57,0.3,0.8,7.1
981,05.07.2012,31,13,41,60,0.3,0.9,7.5
982,06.07.2012,26,34,65,117,0.5,1.5,12.2
983,07.07.2012,18,17,44,70,0.4,1.2,9.5
984,08.07.2012,18,12,34,53,0.4,1.2,9.8
985,09.07.2012,12,26,44,84,0.3,1.2,9.7
986,10.07.2012,19,27,54,95,0.4,1.3,9.5
987,11.07.2012,18,35,52,105,0.4,1.3,10.4
988,12.07.2012,10,33,41,92,0.3,1.3,8.1
989,13.07.2012,14,49,49,124,0.4,1.3,8.8
990,14.07.2012,10,19,28,58,0.3,1.0,7.9
991,15.07.2012,7,12,23,41,0.3,1.0,7.4
992,16.07.2012,14,28,41,84,0.3,0.9,7.2
993,17.07.2012,9,30,35,81,0.3,0.9,6.5
994,18.07.2012,17,48,47,121,0.4,1.2,9.2
995,19.07.2012,12,33,36,86,0.3,1.0,8.8
996,20.07.2012,13,23,34,70,0.3,0.8,5.9
997,21.07.2012,12,19,30,59,0.3,0.9,6.4
998,22.07.2012,12,11,23,40,0.3,0.8,6.0
999,23.07.2012,17,49,71,146,0.5,1.4,11.0
1000,24.07.2012,26,26,63,103,0.4,1.0,6.8
1001,25.07.2012,39,25,75,114,0.5,1.7,9.9
1002,26.07.2012,46,26,60,100,0.5,,11.5
1003,27.07.2012,37,22,85,118,0.5,,4.3
1004,28.07.2012,31,11,41,58,0.4,,
1005,29.07.2012,17,9,26,39,0.3,,
1006,30.07.2012,16,33,47,97,0.4,,3.2
1007,31.07.2012,16,35,60,113,0.4,0.7,3.5
1008,01.08.2012,18,25,61,100,0.4,0.8,3.7
1009,02.08.2012,32,32,75,124,0.5,0.8,4.2
1010,03.08.2012,26,32,61,109,0.5,1.0,3.2
1011,04.08.2012,23,21,53,85,0.5,0.9,3.6
1012,05.08.2012,26,14,37,58,0.4,0.8,3.4
1013,06.08.2012,21,34,48,100,0.4,1.3,5.5
1014,07.08.2012,15,24,37,74,0.3,,
1015,08.08.2012,15,28,40,84,0.3,,3.5
1016,09.08.2012,13,38,48,105,0.4,0.9,1.9
1017,10.08.2012,12,39,49,109,0.4,1.3,4.5
1018,11.08.2012,10,9,29,44,0.3,0.5,3.2
1019,12.08.2012,11,7,25,36,0.3,0.5,3.2
1020,13.08.2012,15,27,47,89,0.4,1.1,6.1
1021,14.08.2012,21,24,42,78,0.3,0.9,5.2
1022,15.08.2012,21,24,45,82,0.3,1.0,5.3
1023,16.08.2012,26,41,56,118,0.5,1.4,6.7
1024,17.08.2012,21,37,55,111,0.4,1.4,8.0
1025,18.08.2012,25,22,73,106,0.5,1.5,8.5
1026,19.08.2012,26,17,64,90,0.5,1.6,9.7
1027,20.08.2012,38,35,85,138,0.5,1.7,10.1
1028,21.08.2012,25,17,51,77,0.3,0.8,4.9
1029,22.08.2012,19,31,63,110,0.4,1.2,6.8
1030,23.08.2012,20,42,69,133,0.5,1.5,9.3
1031,24.08.2012,34,48,87,161,0.6,1.8,9.8
1032,25.08.2012,28,22,47,81,0.4,1.2,6.1
1033,26.08.2012,12,12,23,41,0.3,0.6,3.4
1034,27.08.2012,17,45,64,132,0.5,1.5,8.7
1035,28.08.2012,23,54,92,173,0.6,2.0,10.7
1036,29.08.2012,24,42,80,143,0.5,1.6,9.7
1037,30.08.2012,29,61,93,187,0.6,2.2,11.6
1038,31.08.2012,20,42,60,124,0.5,1.2,6.2
1039,01.09.2012,13,21,42,74,0.4,0.9,4.8
1040,02.09.2012,15,26,53,93,0.5,1.6,9.7
1041,03.09.2012,22,52,76,155,0.6,1.8,10.1
1042,04.09.2012,22,60,76,168,0.6,2.1,13.2
1043,05.09.2012,23,42,66,130,0.5,1.3,8.0
1044,06.09.2012,,34,59,111,,,6.2
1045,07.09.2012,24,35,53,106,0.4,1.1,5.9
1046,08.09.2012,8,29,40,85,0.4,1.1,6.1
1047,09.09.2012,13,22,39,72,0.4,1.2,7.2
1048,10.09.2012,28,68,103,206,0.7,2.9,16.6
1049,11.09.2012,27,42,74,137,0.5,1.4,8.6
1050,12.09.2012,13,41,54,118,0.4,1.1,5.5
1051,13.09.2012,15,52,67,147,0.5,1.4,7.4
1052,14.09.2012,18,39,52,112,0.4,1.1,5.6
1053,15.09.2012,13,22,33,66,0.4,0.8,4.0
1054,16.09.2012,17,19,40,70,0.4,1.0,5.6
1055,17.09.2012,22,57,71,158,0.6,1.8,10.1
1056,18.09.2012,24,56,78,164,0.5,2.0,12.1
1057,19.09.2012,13,48,55,128,0.4,,
1058,20.09.2012,14,60,61,153,0.5,,
1059,21.09.2012,21,70,75,181,0.6,,8.9
1060,22.09.2012,14,21,36,68,0.4,1.3,4.6
1061,23.09.2012,11,24,41,78,0.4,1.4,5.5
1062,24.09.2012,20,35,60,113,0.5,1.6,5.0
1063,25.09.2012,16,53,69,150,0.5,1.7,6.0
1064,26.09.2012,20,73,85,197,0.6,2.1,5.0
1065,27.09.2012,9,48,58,131,0.4,1.2,4.2
1066,28.09.2012,14,45,60,128,0.5,1.6,4.7
1067,29.09.2012,14,28,44,87,0.4,1.3,3.5
1068,30.09.2012,15,23,41,77,0.4,1.3,4.8
1069,01.10.2012,27,92,89,229,0.7,2.8,8.5
1070,02.10.2012,25,73,87,198,0.6,2.2,6.0
1071,03.10.2012,17,15,34,58,0.4,1.0,2.8
1072,04.10.2012,11,37,47,103,0.4,0.9,2.5
1073,05.10.2012,11,40,44,106,0.4,0.9,2.8
1074,06.10.2012,9,28,43,86,0.4,0.8,2.8
1075,07.10.2012,10,17,25,52,0.3,0.7,1.8
1076,08.10.2012,15,47,56,127,0.4,1.1,3.5
1077,09.10.2012,17,46,52,123,0.4,1.1,3.4
1078,10.10.2012,14,52,53,133,0.4,1.6,5.3
1079,11.10.2012,15,60,62,153,0.5,2.1,7.6
1080,12.10.2012,27,59,65,155,0.6,2.5,6.9
1081,13.10.2012,19,37,53,110,0.5,1.9,6.7
1082,14.10.2012,13,24,43,79,0.4,1.6,5.1
1083,15.10.2012,19,73,63,175,0.6,2.5,7.9
1084,16.10.2012,17,72,67,177,0.6,2.5,7.3
1085,17.10.2012,19,73,71,183,0.6,2.5,7.5
1086,18.10.2012,23,82,76,202,0.7,3.1,9.5
1087,19.10.2012,34,97,90,238,0.8,3.9,13.4
1088,20.10.2012,47,129,85,281,1.2,7.0,21.3
1089,21.10.2012,42,59,44,134,0.8,4.2,14.8
1090,22.10.2012,26,28,46,88,0.4,2.0,6.6
1091,23.10.2012,30,46,55,124,0.5,2.2,7.2
1092,24.10.2012,33,69,61,168,0.6,2.5,8.4
1093,25.10.2012,15,43,47,112,0.4,1.3,4.9
1094,26.10.2012,12,47,64,135,0.5,1.4,5.3
1095,27.10.2012,12,8,30,42,0.3,1.2,2.4
1096,28.10.2012,13,48,50,123,0.6,1.8,5.7
1097,29.10.2012,23,102,73,229,0.7,2.8,8.8
1098,30.10.2012,19,77,61,179,0.6,2.2,6.5
1099,31.10.2012,25,94,68,212,0.7,3.0,9.9
1100,01.11.2012,25,69,65,170,0.6,,
1101,02.11.2012,13,46,55,124,0.5,,7.7
1102,03.11.2012,8,34,45,96,0.4,1.6,5.7
1103,04.11.2012,9,29,45,89,0.5,1.7,5.8
1104,05.11.2012,15,45,48,118,0.4,1.7,6.8
1105,06.11.2012,8,39,43,103,0.4,1.7,5.7
1106,07.11.2012,9,36,41,95,0.4,1.6,5.7
1107,08.11.2012,23,36,44,100,0.4,1.5,5.7
1108,09.11.2012,20,57,57,144,0.5,2.1,8.0
1109,10.11.2012,23,46,50,120,0.6,2.5,9.1
1110,11.11.2012,19,25,37,76,0.5,2.1,7.1
1111,12.11.2012,24,63,63,159,0.6,2.2,8.4
1112,13.11.2012,29,111,83,253,0.8,3.0,12.8
1113,14.11.2012,39,123,87,275,0.9,3.9,13.5
1114,15.11.2012,61,110,70,237,0.8,4.3,11.6
1115,16.11.2012,46,80,53,176,0.9,4.4,10.3
1116,17.11.2012,50,60,47,140,0.8,4.9,11.2
1117,18.11.2012,28,41,37,99,0.6,,
1118,19.11.2012,25,73,55,166,0.7,,12.7
1119,20.11.2012,54,90,57,195,0.8,4.3,11.8
1120,21.11.2012,55,74,57,170,0.8,4.8,10.9
1121,22.11.2012,30,86,70,201,0.7,3.3,12.3
1122,23.11.2012,30,109,66,233,0.8,3.5,14.1
1123,24.11.2012,25,51,45,122,0.6,2.5,9.5
1124,25.11.2012,24,23,36,72,0.5,2.6,8.5
1125,26.11.2012,20,84,72,200,0.6,2.8,12.0
1126,27.11.2012,26,121,77,262,0.9,4.0,17.0
1127,28.11.2012,21,80,70,192,0.7,3.0,12.4
1128,29.11.2012,12,14,27,48,0.3,1.3,4.0
1129,30.11.2012,10,62,45,139,0.5,2.3,7.7
1130,01.12.2012,16,53,51,131,0.6,2.5,8.8
1131,02.12.2012,23,41,40,103,0.5,2.8,10.3
1132,03.12.2012,23,67,59,162,0.6,2.4,8.9
1133,04.12.2012,16,58,54,144,0.5,2.2,7.8
1134,05.12.2012,15,62,58,152,0.5,2.3,7.8
1135,06.12.2012,22,84,62,190,0.6,,
1136,07.12.2012,27,124,79,269,0.8,,
1137,08.12.2012,39,76,66,183,0.7,,
1138,09.12.2012,27,28,44,86,0.5,,
1139,10.12.2012,43,67,57,160,0.7,,
1140,11.12.2012,24,40,51,113,0.5,2.3,6.4
1141,12.12.2012,26,109,76,243,0.7,3.1,10.6
1142,13.12.2012,39,114,78,253,0.8,3.8,11.5
1143,14.12.2012,44,88,75,209,0.8,4.3,10.8
1144,15.12.2012,33,66,67,168,0.8,4.0,10.6
1145,16.12.2012,18,43,57,122,0.6,2.8,9.7
1146,17.12.2012,23,147,85,310,0.9,3.7,14.2
1147,18.12.2012,36,97,61,210,0.8,4.3,12.1
1148,19.12.2012,53,69,47,153,1.0,7.1,12.3
1149,20.12.2012,50,40,40,100,0.7,5.1,9.0
1150,21.12.2012,72,34,39,91,0.6,3.6,6.7
1151,22.12.2012,67,33,40,91,0.7,4.3,8.3
1152,23.12.2012,78,50,49,125,1.0,6.4,10.3
1153,24.12.2012,14,50,62,139,0.6,2.6,10.2
1154,25.12.2012,14,12,26,45,0.3,1.3,4.8
1155,26.12.2012,5,13,24,43,0.3,1.2,3.9
1156,27.12.2012,12,26,38,78,0.4,1.5,5.7
1157,28.12.2012,19,45,55,124,0.5,1.9,7.2
1158,29.12.2012,19,33,43,94,0.5,2.0,7.1
1159,30.12.2012,12,13,28,49,0.3,1.4,4.0
1160,31.12.2012,27,16,28,52,0.3,1.3,4.5
1161,01.01.2013,131,18,28,56,0.3,1.4,3.7
1162,02.01.2013,10,27,38,79,0.4,1.3,4.6
1163,03.01.2013,10,23,30,66,0.3,1.3,4.2
1164,04.01.2013,,26,34,74,0.3,1.2,4.6
1165,05.01.2013,,10,30,45,0.3,1.1,3.5
1166,06.01.2013,6,12,26,45,0.3,1.1,3.7
1167,07.01.2013,20,59,54,145,0.6,2.3,7.8
1168,08.01.2013,18,77,57,175,0.6,2.6,9.5
1169,09.01.2013,12,69,55,161,0.6,2.1,8.2
1170,10.01.2013,8,26,37,77,0.3,1.5,4.2
1171,11.01.2013,5,40,46,108,0.4,1.8,5.6
1172,12.01.2013,9,24,35,73,0.4,2.0,4.6
1173,13.01.2013,26,12,30,48,0.5,2.6,4.8
1174,14.01.2013,68,53,50,131,0.8,4.8,8.6
1175,15.01.2013,62,63,55,151,0.8,,8.1
1176,16.01.2013,65,34,52,104,0.7,4.6,8.0
1177,17.01.2013,35,26,49,89,0.5,3.3,6.0
1178,18.01.2013,17,14,33,55,0.4,1.9,4.4
1179,19.01.2013,24,9,29,43,0.4,2.1,4.0
1180,20.01.2013,28,7,25,36,0.4,2.5,3.5
1181,21.01.2013,21,12,33,51,0.4,2.0,3.6
1182,22.01.2013,26,26,50,90,0.5,2.6,5.1
1183,23.01.2013,54,93,83,225,0.8,4.4,10.9
1184,24.01.2013,63,72,70,180,0.8,4.1,8.9
1185,25.01.2013,67,121,96,281,1.0,5.2,13.4
1186,26.01.2013,65,45,64,132,0.8,4.8,10.0
1187,27.01.2013,44,32,46,95,0.6,3.1,6.7
1188,28.01.2013,29,88,75,210,0.7,3.2,9.7
1189,29.01.2013,12,43,54,120,0.5,1.9,7.5
1190,30.01.2013,7,31,40,88,0.4,1.2,4.1
1191,31.01.2013,16,21,29,61,0.3,0.9,1.8
1192,01.02.2013,25,37,50,107,0.4,1.4,3.2
1193,02.02.2013,,13,32,52,0.3,1.1,2.0
1194,03.02.2013,,16,29,54,0.4,1.1,2.1
1195,04.02.2013,,45,51,119,0.4,1.4,3.1
1196,05.02.2013,20,30,44,90,0.4,1.1,2.3
1197,06.02.2013,19,51,64,142,0.5,1.5,3.8
1198,07.02.2013,20,53,59,140,0.5,1.5,3.3
1199,08.02.2013,23,60,59,150,0.5,1.7,3.6
1200,09.02.2013,23,38,52,110,0.5,1.6,3.4
1201,10.02.2013,19,20,40,71,0.4,1.7,3.8
1202,11.02.2013,34,16,42,67,0.5,2.0,2.2
1203,12.02.2013,52,25,46,84,0.6,2.8,3.0
1204,13.02.2013,44,25,49,87,0.5,2.4,3.0
1205,14.02.2013,47,74,71,184,0.7,3.0,5.3
1206,15.02.2013,67,68,72,176,0.8,3.8,6.1
1207,16.02.2013,95,57,64,151,0.9,4.3,6.1
1208,17.02.2013,56,17,40,65,0.6,2.7,3.3
1209,18.02.2013,44,63,69,166,0.6,2.3,4.2
1210,19.02.2013,17,26,35,74,0.4,1.6,2.6
1211,20.02.2013,13,7,26,36,0.3,0.9,1.5
1212,21.02.2013,18,18,42,69,0.4,1.2,2.2
1213,22.02.2013,45,13,37,56,0.5,2.2,2.1
1214,23.02.2013,39,14,39,61,0.5,2.3,2.6
1215,24.02.2013,39,12,35,53,0.5,2.4,2.7
1216,25.02.2013,57,15,36,59,0.5,2.2,2.5
1217,26.02.2013,44,25,40,78,0.5,2.7,3.2
1218,27.02.2013,27,38,57,115,0.5,2.1,3.5
1219,28.02.2013,37,52,58,138,0.6,2.1,4.4
1220,01.03.2013,32,46,61,131,0.5,,
1221,02.03.2013,33,30,44,89,0.4,1.4,3.4
1222,03.03.2013,25,19,39,68,0.4,1.2,2.7
1223,04.03.2013,45,99,100,250,0.8,2.5,7.0
1224,05.03.2013,50,71,97,206,0.7,2.3,5.5
1225,06.03.2013,63,70,99,205,0.8,2.6,6.0
1226,07.03.2013,65,8,37,50,0.5,2.3,2.3
1227,08.03.2013,27,9,30,44,0.3,1.4,1.9
1228,09.03.2013,33,8,27,39,0.4,1.5,1.8
1229,10.03.2013,29,8,27,39,0.4,,
1230,11.03.2013,31,26,53,92,0.4,,3.8
1231,12.03.2013,23,23,51,86,0.4,1.4,2.5
1232,13.03.2013,27,45,82,150,0.6,1.9,3.8
1233,14.03.2013,38,73,94,206,0.7,2.3,5.4
1234,15.03.2013,23,41,68,131,0.5,1.7,3.7
1235,16.03.2013,37,59,77,167,0.6,2.1,5.0
1236,17.03.2013,35,9,29,42,0.4,1.8,1.9
1237,18.03.2013,44,17,45,72,0.5,2.3,2.4
1238,19.03.2013,31,34,62,114,0.5,1.9,2.9
1239,20.03.2013,27,39,64,124,0.5,1.8,3.3
1240,21.03.2013,39,22,54,87,0.5,1.8,2.6
1241,22.03.2013,23,15,41,64,0.4,,1.9
1242,23.03.2013,22,6,23,33,0.3,1.2,1.4
1243,24.03.2013,26,4,26,32,0.3,1.4,1.4
1244,25.03.2013,32,7,32,43,0.3,1.4,1.6
1245,26.03.2013,26,11,38,55,0.4,1.2,1.9
1246,27.03.2013,30,9,35,49,0.3,1.3,1.9
1247,28.03.2013,42,13,46,65,0.5,2.0,2.5
1248,29.03.2013,59,10,41,57,0.5,2.5,3.1
1249,30.03.2013,36,19,48,77,0.5,1.8,3.2
1250,31.03.2013,24,4,24,30,0.3,1.0,1.6
1251,01.04.2013,,5,29,36,0.3,1.1,1.7
1252,02.04.2013,,17,47,73,0.4,1.2,2.2
1253,03.04.2013,,11,44,61,0.4,,
1254,04.04.2013,,15,52,74,0.4,,
1255,05.04.2013,,20,51,81,0.5,,4.6
1256,06.04.2013,,12,44,62,0.4,1.2,2.7
1257,07.04.2013,,28,62,104,0.5,1.5,4.5
1258,08.04.2013,,66,85,186,,,5.2
1259,09.04.2013,,17,45,70,,,3.4
1260,10.04.2013,,28,50,93,0.6,2.9,4.4
1261,11.04.2013,43,83,78,205,0.7,2.8,8.2
1262,12.04.2013,26,61,68,161,0.6,2.0,7.1
1263,13.04.2013,18,18,38,65,0.4,1.1,3.2
1264,14.04.2013,25,21,52,84,0.5,1.5,5.6
1265,15.04.2013,34,37,68,125,0.5,1.6,5.6
1266,16.04.2013,46,59,88,178,0.6,2.3,8.8
1267,17.04.2013,35,37,70,126,0.5,1.7,7.3
1268,18.04.2013,37,26,55,95,0.4,,5.2
1269,19.04.2013,31,30,56,102,0.4,,2.4
1270,20.04.2013,27,7,27,38,0.3,0.8,1.2
1271,21.04.2013,24,3,20,25,0.3,0.9,1.0
1272,22.04.2013,41,36,64,120,0.5,1.6,2.8
1273,23.04.2013,38,30,49,96,0.4,1.2,2.3
1274,24.04.2013,44,33,57,106,0.4,1.3,2.8
1275,25.04.2013,41,34,59,111,0.4,1.3,2.9
1276,26.04.2013,,31,65,112,,,3.4
1277,27.04.2013,12,5,23,30,0.3,0.7,1.1
1278,28.04.2013,16,10,29,43,0.3,1.0,2.4
1279,29.04.2013,21,36,53,108,0.4,1.4,2.9
1280,30.04.2013,23,30,54,100,0.4,1.3,2.5
1281,01.05.2013,24,7,30,42,0.3,1.0,2.0
1282,02.05.2013,32,14,46,68,0.3,1.1,2.0
1283,03.05.2013,21,12,42,60,0.3,0.9,1.7
1284,04.05.2013,25,25,58,97,0.4,1.3,3.0
1285,05.05.2013,29,13,46,66,0.4,1.3,3.4
1286,06.05.2013,36,23,58,92,0.4,1.3,2.9
1287,07.05.2013,44,16,50,74,0.3,1.1,2.2
1288,08.05.2013,44,47,72,143,0.5,2.0,4.2
1289,09.05.2013,25,15,38,60,0.4,1.2,2.7
1290,10.05.2013,27,41,59,121,0.4,,3.4
1291,11.05.2013,24,29,50,95,0.4,,
1292,12.05.2013,17,19,33,61,0.4,,
1293,13.05.2013,21,41,47,109,0.4,,2.3
1294,14.05.2013,22,38,61,118,0.4,1.4,2.9
1295,15.05.2013,29,36,64,119,0.4,1.6,3.1
1296,16.05.2013,36,30,72,118,0.4,1.5,3.2
1297,17.05.2013,37,26,68,108,0.4,1.5,3.4
1298,18.05.2013,32,22,39,72,0.3,1.2,2.5
1299,19.05.2013,19,7,24,35,0.3,1.0,2.0
1300,20.05.2013,15,10,25,40,0.3,0.8,1.8
1301,21.05.2013,14,39,55,115,0.4,,2.3
1302,22.05.2013,15,39,47,106,0.4,,
1303,23.05.2013,24,33,57,107,0.4,1.1,2.3
1304,24.05.2013,25,38,60,119,0.4,1.4,2.9
1305,25.05.2013,14,24,41,78,0.3,1.0,2.3
1306,26.05.2013,11,19,35,64,0.3,1.1,2.1
1307,27.05.2013,16,23,41,76,0.4,1.3,2.4
1308,28.05.2013,22,39,60,119,0.4,1.4,3.2
1309,29.05.2013,25,54,88,171,0.6,2.0,4.7
1310,30.05.2013,26,22,47,80,0.4,1.2,2.8
1311,31.05.2013,28,10,38,52,0.3,,2.2
1312,01.06.2013,29,4,18,24,0.2,0.6,1.1
1313,02.06.2013,16,3,19,25,0.2,0.6,0.7
1314,03.06.2013,16,6,24,34,0.2,0.6,0.9
1315,04.06.2013,19,22,37,70,0.3,1.0,2.2
1316,05.06.2013,15,26,44,84,0.3,,3.3
1317,06.06.2013,19,24,48,85,0.3,,
1318,07.06.2013,22,19,53,82,0.4,1.3,3.6
1319,08.06.2013,22,16,55,79,0.4,1.1,3.6
1320,09.06.2013,26,5,32,40,0.3,0.9,2.5
1321,10.06.2013,17,9,28,43,0.2,0.6,1.7
1322,11.06.2013,,37,77,135,,,5.7
1323,12.06.2013,32,40,78,139,0.5,2.0,6.6
1324,13.06.2013,27,38,59,118,0.4,1.5,4.4
1325,14.06.2013,20,31,49,97,0.4,1.3,4.0
1326,15.06.2013,22,24,48,84,0.4,1.4,4.2
1327,16.06.2013,16,12,28,46,0.3,0.9,2.3
1328,17.06.2013,24,17,47,73,0.3,,2.3
1329,18.06.2013,33,11,42,58,0.3,0.9,2.2
1330,19.06.2013,45,26,72,112,0.4,1.4,3.7
1331,20.06.2013,39,10,42,58,0.3,0.8,2.2
1332,21.06.2013,20,24,45,82,0.3,1.0,2.8
1333,22.06.2013,16,17,37,63,0.3,1.0,2.7
1334,23.06.2013,16,11,26,44,0.3,0.9,2.4
1335,24.06.2013,,34,49,100,0.3,1.2,3.6
1336,25.06.2013,17,28,42,85,0.3,0.9,2.0
1337,26.06.2013,41,31,40,88,0.3,0.9,2.1
1338,27.06.2013,19,40,55,117,0.4,1.6,4.2
1339,28.06.2013,26,40,57,119,0.4,1.4,3.7
1340,29.06.2013,20,17,32,58,0.3,0.9,2.6
1341,30.06.2013,22,10,19,35,0.2,0.7,1.6
1342,01.07.2013,26,33,48,99,0.4,1.2,2.8
1343,02.07.2013,21,32,57,106,0.4,1.3,3.7
1344,03.07.2013,31,33,69,120,0.4,1.3,3.8
1345,04.07.2013,27,34,49,101,0.4,1.4,3.8
1346,05.07.2013,26,31,47,95,0.4,1.5,3.6
1347,06.07.2013,20,7,24,35,0.2,0.7,2.0
1348,07.07.2013,16,6,24,34,0.2,0.7,1.8
1349,08.07.2013,25,16,48,73,0.3,0.9,2.7
1350,09.07.2013,29,28,67,109,0.4,1.3,3.9
1351,10.07.2013,24,25,43,81,0.3,1.1,3.1
1352,11.07.2013,14,9,25,39,0.2,0.6,1.2
1353,12.07.2013,21,23,41,75,0.3,1.0,2.3
1354,13.07.2013,24,14,37,58,0.3,,
1355,14.07.2013,21,11,25,42,0.3,,
1356,15.07.2013,21,26,46,86,0.3,,3.9
1357,16.07.2013,23,27,53,95,0.4,1.1,4.3
1358,17.07.2013,23,27,45,86,0.3,0.8,3.5
1359,18.07.2013,21,21,44,77,0.3,0.7,2.6
1360,19.07.2013,24,23,40,75,0.3,0.8,2.8
1361,20.07.2013,19,6,21,30,0.2,0.6,1.7
1362,21.07.2013,18,14,42,63,0.4,1.2,5.0
1363,22.07.2013,24,31,62,108,0.4,1.1,5.1
1364,23.07.2013,23,10,33,48,0.3,0.6,2.2
1365,24.07.2013,19,21,54,86,0.3,0.8,2.9
1366,25.07.2013,31,17,68,94,0.4,,2.4
1367,26.07.2013,41,25,82,121,0.4,,
1368,27.07.2013,35,11,57,74,0.4,,
1369,28.07.2013,31,8,39,52,0.3,,
1370,29.07.2013,26,35,60,113,0.4,,
1371,30.07.2013,25,30,55,101,0.4,,4.5
1372,31.07.2013,17,23,41,76,0.3,1.0,3.4
1373,01.08.2013,34,43,67,134,0.5,1.4,5.1
1374,02.08.2013,31,36,90,145,0.5,1.4,5.0
1375,03.08.2013,34,12,50,68,0.3,1.0,4.1
1376,04.08.2013,19,5,18,25,0.2,,1.2
1377,05.08.2013,29,31,70,117,0.4,,6.8
1378,06.08.2013,36,26,62,103,0.4,1.1,4.4
1379,07.08.2013,25,21,55,86,0.4,1.1,4.1
1380,08.08.2013,26,33,50,100,0.4,1.0,3.5
1381,09.08.2013,21,36,53,108,0.4,1.3,4.3
1382,10.08.2013,26,26,54,94,0.5,1.2,4.4
1383,11.08.2013,20,11,27,45,0.3,,
1384,12.08.2013,21,34,55,107,0.4,,4.6
1385,13.08.2013,16,31,38,86,0.3,0.9,2.9
1386,14.08.2013,14,31,40,88,0.3,1.0,3.1
1387,15.08.2013,23,47,72,144,0.5,1.5,4.9
1388,16.08.2013,30,36,78,133,0.5,1.5,4.9
1389,17.08.2013,32,20,66,97,0.4,1.5,4.8
1390,18.08.2013,30,12,34,52,0.3,1.1,3.1
1391,19.08.2013,21,53,59,139,0.5,1.3,4.3
1392,20.08.2013,18,25,46,83,0.3,1.1,2.9
1393,21.08.2013,21,45,69,138,0.5,1.3,4.6
1394,22.08.2013,26,52,83,162,0.6,2.1,
1395,23.08.2013,26,15,42,65,0.3,1.0,2.5
1396,24.08.2013,20,7,30,40,0.3,0.9,1.8
1397,25.08.2013,21,3,17,22,0.2,0.6,0.6
1398,26.08.2013,,12,40,58,,,0.5
1399,27.08.2013,27,16,46,70,0.3,1.1,0.5
1400,28.08.2013,29,32,61,109,0.4,1.4,1.3
1401,29.08.2013,29,50,74,152,0.5,2.0,5.4
1402,30.08.2013,38,46,92,162,0.5,,
1403,31.08.2013,29,22,52,85,0.4,,
1404,01.09.2013,18,15,26,48,0.3,,
1405,02.09.2013,18,28,31,74,0.3,,1.8
1406,03.09.2013,9,36,40,95,0.3,1.0,1.3
1407,04.09.2013,18,59,56,145,0.4,1.3,2.3
1408,05.09.2013,27,40,61,123,0.5,1.5,2.0
1409,06.09.2013,33,35,67,120,0.5,1.4,1.4
1410,07.09.2013,27,16,53,77,0.4,,1.6
1411,08.09.2013,30,11,48,65,0.4,,
1412,09.09.2013,19,36,48,103,0.4,,
1413,10.09.2013,21,75,74,188,0.5,1.2,2.6
1414,11.09.2013,25,94,74,217,0.6,2.5,6.0
1415,12.09.2013,21,59,61,151,0.5,2.0,4.9
1416,13.09.2013,20,50,60,136,1.1,,6.6
1417,14.09.2013,20,25,51,89,0.4,,
1418,15.09.2013,13,16,31,56,0.3,1.1,2.9
1419,16.09.2013,17,48,57,130,0.4,1.5,4.3
1420,17.09.2013,17,43,53,119,0.4,1.5,4.2
1421,18.09.2013,18,79,61,181,0.5,,5.0
1422,19.09.2013,19,49,53,128,0.5,1.5,4.2
1423,20.09.2013,22,79,65,186,0.5,1.8,5.6
1424,21.09.2013,17,26,38,78,0.4,1.3,4.3
1425,22.09.2013,21,16,27,51,0.3,1.1,3.0
1426,23.09.2013,19,41,43,106,0.3,1.3,3.6
1427,24.09.2013,12,44,50,117,0.3,1.2,3.3
1428,25.09.2013,19,77,64,181,0.5,,4.7
1429,26.09.2013,14,46,54,124,0.4,1.5,3.9
1430,27.09.2013,15,66,65,165,0.5,1.7,5.1
1431,28.09.2013,18,29,46,90,0.4,1.5,4.0
1432,29.09.2013,13,8,24,37,0.3,,
1433,30.09.2013,20,18,33,60,0.3,,2.7
1434,01.10.2013,21,23,42,78,0.3,,
1435,02.10.2013,29,58,65,155,0.6,,4.6
1436,03.10.2013,30,18,36,64,0.4,1.4,2.8
1437,04.10.2013,31,52,68,148,0.5,1.9,4.8
1438,05.10.2013,32,42,64,128,0.5,2.0,5.1
1439,06.10.2013,29,30,36,81,0.4,,
1440,07.10.2013,27,80,71,194,0.6,,6.5
1441,08.10.2013,36,84,75,203,0.6,2.2,6.6
1442,09.10.2013,37,61,60,153,0.5,1.7,4.6
1443,10.10.2013,21,58,56,145,0.4,1.6,4.5
1444,11.10.2013,45,12,35,54,0.4,2.0,3.3
1445,12.10.2013,51,16,37,62,0.4,,
1446,13.10.2013,20,41,45,107,0.5,,
1447,14.10.2013,26,90,78,215,0.7,,5.8
1448,15.10.2013,25,81,78,201,0.6,1.9,4.8
1449,16.10.2013,21,51,60,139,0.5,1.7,4.4
1450,17.10.2013,23,44,40,108,0.4,1.3,3.4
1451,18.10.2013,14,30,47,93,0.3,,2.6
1452,19.10.2013,19,40,54,115,0.5,,
1453,20.10.2013,24,30,40,86,0.5,,
1454,21.10.2013,18,45,54,122,0.4,,5.8
