,date,PM10,NOx,NO_2,NOx,O_3,CO,SO_2,Benzolµg/m³,Toluolµg/m³
884,30.03.2012,26,24,35,72,,0.4,2,1.0,2.6
885,31.03.2012,11,7,18,28,,0.3,1,0.6,1.2
886,01.04.2012,16,13,28,47,,0.3,2,0.9,2.2
887,02.04.2012,21,26,42,81,,0.4,2,1.0,2.6
888,03.04.2012,30,27,43,85,,0.4,2,1.2,3.1
889,04.04.2012,34,10,25,40,,0.3,1,1.3,1.9
890,05.04.2012,28,23,43,78,,0.5,2,1.6,4.0
891,06.04.2012,32,14,37,58,,0.5,3,1.6,4.4
892,07.04.2012,16,10,26,41,,0.3,1,0.9,1.9
893,08.04.2012,9,5,24,32,,0.3,1,0.9,1.6
894,09.04.2012,,6,28,37,,,,,
895,10.04.2012,,25,46,85,,,,,5.3
896,11.04.2012,38,26,50,90,,0.4,3,1.4,3.7
897,12.04.2012,20,39,57,117,,0.5,2,1.4,4.5
898,13.04.2012,26,54,61,144,,0.6,2,1.9,6.5
899,14.04.2012,28,49,39,114,,0.5,2,1.6,6.2
900,15.04.2012,13,1,10,11,,0.2,1,0.6,0.9
901,16.04.2012,14,6,22,31,,0.3,1,0.6,1.3
902,17.04.2012,23,38,52,110,,0.4,3,1.4,4.0
903,18.04.2012,36,32,56,105,,0.5,6,1.4,4.4
904,19.04.2012,45,38,72,131,,0.6,6,2.1,6.5
905,20.04.2012,42,44,70,138,,0.6,3,2.2,6.9
906,21.04.2012,18,10,37,52,,0.4,1,1.1,3.9
907,22.04.2012,11,7,28,39,,0.4,1,0.9,2.8
908,23.04.2012,19,24,46,83,,0.4,2,1.3,4.7
909,24.04.2012,25,33,59,109,,0.5,4,1.4,5.0
910,25.04.2012,19,27,49,89,,0.4,2,1.4,4.5
911,26.04.2012,21,23,49,85,,0.4,3,1.2,4.5
912,27.04.2012,21,19,52,80,,0.4,2,1.3,5.4
913,28.04.2012,37,19,59,88,,0.5,5,2.0,8.1
914,29.04.2012,48,16,53,77,,0.5,6,1.8,8.2
915,30.04.2012,27,3,17,22,,0.3,3,0.6,1.7
916,01.05.2012,29,2,12,15,,0.2,4,0.6,1.6
917,02.05.2012,27,4,21,27,,0.3,3,0.6,1.9
918,03.05.2012,36,37,58,115,,0.5,3,1.7,5.7
919,04.05.2012,31,33,55,106,,0.5,2,1.5,5.9
920,05.05.2012,19,3,18,23,,0.3,2,0.6,1.8
921,06.05.2012,11,6,21,30,,0.3,1,0.8,2.0
922,07.05.2012,22,30,54,99,,0.4,4,1.3,4.6
923,08.05.2012,27,39,55,114,,0.5,5,1.5,5.1
924,09.05.2012,28,26,49,89,,0.4,4,1.3,5.3
925,10.05.2012,25,30,48,95,,0.4,2,1.5,6.8
926,11.05.2012,25,30,56,102,,0.4,3,1.5,6.4
927,12.05.2012,20,7,22,33,,0.3,1,0.6,1.6
928,13.05.2012,17,4,23,29,,0.3,2,0.6,1.8
929,14.05.2012,21,28,50,94,,0.4,2,1.3,4.8
930,15.05.2012,26,30,52,98,,0.4,4,1.2,4.9
931,16.05.2012,18,32,45,93,,0.4,1,0.8,2.8
932,17.05.2012,16,11,29,46,,0.3,1,0.7,2.6
933,18.05.2012,27,29,53,97,,0.4,6,1.4,4.4
934,19.05.2012,26,14,48,69,,0.4,6,1.4,4.8
935,20.05.2012,27,7,39,50,,0.4,5,1.0,3.9
936,21.05.2012,34,23,58,94,,0.4,5,1.4,5.0
937,22.05.2012,34,13,41,61,,0.3,5,0.9,3.3
938,23.05.2012,39,3,19,23,,0.2,5,0.6,1.7
939,24.05.2012,22,2,12,16,,0.2,3,0.3,1.0
940,25.05.2012,19,3,16,21,,0.2,3,0.4,1.2
941,26.05.2012,17,2,11,14,,0.2,4,0.4,1.1
942,27.05.2012,18,1,9,11,,0.2,2,0.4,1.2
943,28.05.2012,14,2,18,22,,0.2,1,0.5,2.1
944,29.05.2012,24,18,39,66,,0.3,2,0.7,3.1
945,30.05.2012,22,23,42,77,,0.3,1,0.9,4.7
946,31.05.2012,26,34,54,106,,0.4,2,1.3,4.7
947,01.06.2012,17,20,36,67,,0.3,1,0.8,2.7
948,02.06.2012,14,18,37,65,,0.3,2,0.8,2.9
949,03.06.2012,13,6,23,32,,0.3,2,0.6,2.1
950,04.06.2012,20,33,44,95,,0.4,3,1.0,4.3
951,05.06.2012,17,19,40,69,,0.3,1,0.8,3.3
952,06.06.2012,30,42,60,123,,0.5,3,1.5,5.8
953,07.06.2012,23,24,45,82,,0.4,2,1.3,5.4
954,08.06.2012,22,21,43,76,,0.4,2,1.3,5.2
955,09.06.2012,19,10,35,50,,0.3,2,0.9,4.0
956,10.06.2012,21,15,36,58,,0.4,2,1.1,5.5
957,11.06.2012,20,18,51,78,,0.4,3,1.0,4.7
958,12.06.2012,22,18,40,67,,0.3,2,0.9,3.8
959,13.06.2012,21,13,30,51,,0.3,1,0.7,2.6
960,14.06.2012,20,21,40,73,,0.3,1,0.8,3.5
961,15.06.2012,32,26,50,89,,0.4,4,1.7,6.1
962,16.06.2012,24,15,44,66,,0.4,2,1.6,6.2
963,17.06.2012,15,12,29,48,,0.3,1,1.1,4.2
964,18.06.2012,30,28,54,97,,0.4,4,1.4,5.7
965,19.06.2012,14,19,45,75,,0.3,4,1.0,3.8
966,20.06.2012,16,11,27,44,,0.3,2,0.7,2.3
967,21.06.2012,14,6,21,30,,0.2,1,0.7,2.0
968,22.06.2012,28,32,50,98,,0.4,2,1.4,6.0
969,23.06.2012,18,11,36,52,,0.3,2,1.0,4.6
970,24.06.2012,18,6,23,32,,0.3,1,0.9,3.7
971,25.06.2012,12,28,37,79,,0.3,1,0.9,3.3
972,26.06.2012,18,35,49,102,,0.4,2,1.1,4.1
973,27.06.2012,28,38,59,117,,0.5,2,1.5,5.6
974,28.06.2012,24,30,47,92,,0.4,2,1.4,5.9
975,29.06.2012,30,21,47,79,,0.4,4,1.6,7.3
976,30.06.2012,41,10,34,48,,0.3,2,,
977,01.07.2012,24,6,24,33,,0.3,1,,
978,02.07.2012,17,14,30,51,,0.3,2,,2.9
979,03.07.2012,23,17,36,61,,0.3,1,0.9,3.9
980,04.07.2012,23,6,20,29,,0.2,0,0.5,2.3
981,05.07.2012,26,6,23,33,,0.3,2,0.3,2.5
982,06.07.2012,29,19,49,78,,0.4,1,0.6,7.1
983,07.07.2012,22,8,37,50,,0.4,0,0.6,5.7
984,08.07.2012,20,10,30,45,,0.4,2,0.8,5.8
985,09.07.2012,15,20,38,68,,0.3,1,1.1,4.9
986,10.07.2012,21,26,48,88,,0.4,1,1.3,6.8
987,11.07.2012,23,28,47,90,,0.4,1,1.3,5.8
988,12.07.2012,11,22,34,68,,0.3,1,0.9,3.7
989,13.07.2012,16,30,38,84,,0.4,2,1.2,4.8
990,14.07.2012,12,14,27,48,,0.3,0,1.0,4.1
991,15.07.2012,10,10,26,42,,0.3,1,1.1,5.8
992,16.07.2012,18,29,43,88,,0.4,1,1.3,7.1
993,17.07.2012,12,32,38,87,,0.4,1,1.0,4.0
994,18.07.2012,20,36,43,98,,0.4,1,1.4,9.0
995,19.07.2012,15,21,34,66,,0.3,1,1.1,4.9
996,20.07.2012,18,31,41,87,,0.3,0,1.0,3.3
997,21.07.2012,15,13,28,48,,0.3,1,0.8,2.9
998,22.07.2012,12,8,23,36,,0.3,1,0.7,3.0
999,23.07.2012,27,42,53,117,,0.5,3,2.1,11.4
1000,24.07.2012,31,23,55,91,,0.4,5,1.3,5.5
1001,25.07.2012,47,17,57,83,,0.5,6,1.2,7.3
1002,26.07.2012,52,11,40,57,,0.4,2,0.3,5.7
1003,27.07.2012,41,9,50,64,,0.4,9,1.2,5.0
1004,28.07.2012,36,6,33,42,,0.4,1,1.1,4.8
1005,29.07.2012,21,8,24,36,,0.3,0,0.8,3.1
1006,30.07.2012,19,19,38,67,,0.3,1,1.0,3.8
1007,31.07.2012,22,23,49,84,,0.4,0,1.6,5.2
1008,01.08.2012,28,24,55,91,,0.4,4,1.4,5.1
1009,02.08.2012,44,27,68,110,,0.5,3,1.7,6.4
1010,03.08.2012,25,12,38,56,,0.4,1,1.2,4.2
1011,04.08.2012,24,14,36,58,,0.4,1,1.6,6.0
1012,05.08.2012,27,6,27,36,,0.4,1,1.3,4.6
1013,06.08.2012,24,29,46,91,,0.4,1,1.6,6.1
1014,07.08.2012,21,29,43,86,,0.4,1,1.2,4.2
1015,08.08.2012,22,38,49,108,,0.4,1,1.3,4.4
1016,09.08.2012,18,25,37,76,,0.3,1,1.0,3.2
1017,10.08.2012,15,19,33,63,,0.3,1,0.9,3.1
1018,11.08.2012,10,2,12,16,,0.2,1,0.5,1.4
1019,12.08.2012,9,5,15,22,,0.2,2,0.6,1.9
1020,13.08.2012,18,20,31,62,,0.3,2,0.9,3.0
1021,14.08.2012,19,11,20,38,,0.2,1,,2.6
1022,15.08.2012,21,9,26,39,,0.3,3,,3.5
1023,16.08.2012,29,24,44,80,,0.4,3,1.3,4.7
1024,17.08.2012,25,21,38,70,,0.4,1,1.2,4.7
1025,18.08.2012,29,15,46,69,,0.5,2,1.8,7.3
1026,19.08.2012,31,14,46,68,,0.5,3,2.7,12.7
1027,20.08.2012,48,19,60,90,,0.5,3,2.5,12.9
1028,21.08.2012,27,7,27,38,,0.3,1,0.8,2.9
1029,22.08.2012,24,33,58,109,,0.4,1,1.5,6.1
1030,23.08.2012,31,47,66,137,,0.5,1,3.7,8.8
1031,24.08.2012,38,27,48,89,,0.4,1,,5.3
1032,25.08.2012,28,11,30,47,,0.4,1,,5.0
1033,26.08.2012,13,6,23,33,,0.3,1,,3.6
1034,27.08.2012,23,32,46,96,,0.4,1,,5.3
1035,28.08.2012,27,33,60,111,,0.5,3,1.9,6.9
1036,29.08.2012,37,43,70,135,,0.5,3,2.2,9.1
1037,30.08.2012,35,32,64,112,,0.5,3,2.1,7.6
1038,31.08.2012,24,25,45,83,,0.4,2,1.3,4.3
1039,01.09.2012,16,10,26,41,,0.3,1,0.9,2.9
1040,02.09.2012,22,14,36,58,,0.4,1,1.5,5.4
1041,03.09.2012,32,43,55,121,,0.5,2,2.0,7.2
1042,04.09.2012,30,49,62,138,,0.6,2,2.5,10.5
1043,05.09.2012,30,29,50,95,,0.4,2,1.5,7.1
1044,06.09.2012,26,21,40,73,,0.4,1,1.2,4.1
1045,07.09.2012,34,42,55,118,,0.5,3,1.8,6.1
1046,08.09.2012,12,26,40,79,,0.4,1,1.4,5.2
1047,09.09.2012,20,26,35,75,,0.4,1,1.5,6.4
1048,10.09.2012,34,39,75,134,,0.6,3,2.8,11.6
1049,11.09.2012,34,27,60,101,,0.5,3,2.2,10.6
1050,12.09.2012,22,40,51,113,,0.4,2,1.4,5.3
1051,13.09.2012,24,37,52,108,,0.5,2,1.6,6.3
1052,14.09.2012,25,23,43,79,,0.4,2,1.4,6.7
1053,15.09.2012,19,23,35,70,,0.4,2,1.2,3.8
1054,16.09.2012,21,10,29,45,,0.4,1,1.6,8.1
1055,17.09.2012,33,47,63,135,,0.6,2,2.3,10.0
1056,18.09.2012,34,43,56,122,,0.5,3,,10.0
1057,19.09.2012,23,50,54,130,,0.5,2,1.2,5.4
1058,20.09.2012,22,50,54,130,,0.5,2,1.6,8.0
1059,21.09.2012,29,46,51,122,,0.5,3,2.0,9.1
1060,22.09.2012,21,19,35,64,,0.4,2,1.2,4.9
1061,23.09.2012,14,18,37,65,,0.4,3,1.3,4.8
1062,24.09.2012,27,38,52,111,,0.5,4,1.8,5.5
1063,25.09.2012,23,34,50,102,,0.5,2,1.6,6.2
1064,26.09.2012,25,37,54,112,,0.5,4,1.8,7.1
1065,27.09.2012,13,38,43,101,,0.4,3,1.3,4.4
1066,28.09.2012,19,34,50,103,,0.5,2,1.5,4.6
1067,29.09.2012,18,21,42,74,,0.4,1,1.4,4.3
1068,30.09.2012,21,18,39,67,,0.5,1,1.7,5.0
1069,01.10.2012,40,75,68,182,,0.7,5,3.2,10.7
1070,02.10.2012,36,50,69,145,,0.6,4,2.7,9.2
1071,03.10.2012,21,9,32,46,,0.4,2,1.7,5.9
1072,04.10.2012,16,24,38,74,,0.4,3,1.4,5.7
1073,05.10.2012,15,28,36,78,,0.4,1,1.4,5.7
1074,06.10.2012,11,21,39,72,,0.4,2,1.5,6.1
1075,07.10.2012,16,16,33,57,,0.4,2,1.3,4.6
1076,08.10.2012,25,58,60,148,,0.5,3,1.8,5.5
1077,09.10.2012,26,50,55,132,,0.5,1,1.6,4.6
1078,10.10.2012,23,68,60,164,,0.5,2,1.8,5.0
1079,11.10.2012,24,53,52,134,,0.5,1,1.7,4.9
1080,12.10.2012,32,50,51,127,,0.6,4,2.2,5.3
1081,13.10.2012,21,20,37,67,,0.5,3,1.8,4.8
1082,14.10.2012,16,12,29,48,,0.4,2,1.4,3.6
1083,15.10.2012,22,46,44,115,,0.5,3,2.0,5.1
1084,16.10.2012,25,50,48,124,,0.5,3,2.0,5.6
1085,17.10.2012,30,47,51,122,,0.5,3,2.0,5.7
1086,18.10.2012,32,52,56,134,,0.6,5,2.4,9.1
1087,19.10.2012,39,59,60,151,,0.6,4,2.7,8.4
1088,20.10.2012,66,137,69,278,,1.5,5,6.6,23.5
1089,21.10.2012,47,36,28,82,,0.6,2,2.9,8.3
1090,22.10.2012,28,41,44,107,,0.5,2,2.0,5.0
1091,23.10.2012,32,40,42,103,,0.5,3,1.9,4.7
1092,24.10.2012,38,42,39,103,,0.5,3,2.0,5.0
1093,25.10.2012,20,49,50,125,,0.4,3,1.4,4.8
1094,26.10.2012,17,34,47,98,,0.4,3,1.3,4.9
1095,27.10.2012,14,4,20,27,,0.3,2,1.0,2.0
1096,28.10.2012,20,46,39,110,,0.6,2,2.2,7.6
1097,29.10.2012,40,109,60,227,,0.9,4,3.6,12.8
1098,30.10.2012,24,63,48,144,,0.6,3,2.4,8.2
1099,31.10.2012,31,61,49,142,,0.6,3,2.6,8.9
1100,01.11.2012,29,57,53,140,,0.6,5,2.4,6.8
1101,02.11.2012,16,28,42,85,,0.5,2,1.9,6.2
1102,03.11.2012,10,18,37,64,,0.4,3,1.6,5.4
1103,04.11.2012,13,19,37,66,,0.5,3,1.6,6.2
1104,05.11.2012,14,27,43,85,,0.4,1,1.3,4.5
1105,06.11.2012,18,47,46,118,,0.4,2,1.3,4.5
1106,07.11.2012,15,48,51,124,,0.4,2,1.4,5.4
1107,08.11.2012,27,16,35,60,,0.4,3,1.1,3.7
1108,09.11.2012,29,44,51,119,,0.5,4,1.9,7.1
1109,10.11.2012,26,24,34,71,,0.5,5,2.0,6.4
1110,11.11.2012,22,23,38,72,,0.5,2,2.0,6.2
1111,12.11.2012,33,59,58,148,,0.6,4,2.1,9.1
1112,13.11.2012,36,80,62,185,,0.8,5,3.7,17.5
1113,14.11.2012,52,96,66,213,,0.8,6,3.3,10.8
1114,15.11.2012,63,81,52,176,,0.7,4,3.7,8.9
1115,16.11.2012,52,74,44,158,,0.8,4,3.8,8.6
1116,17.11.2012,54,40,34,96,,0.8,3,4.4,9.1
1117,18.11.2012,33,28,32,76,,0.6,3,2.7,6.9
1118,19.11.2012,32,61,41,134,,0.6,4,2.5,7.1
1119,20.11.2012,61,77,46,163,,0.8,5,4.0,8.7
1120,21.11.2012,57,63,47,144,,0.8,3,4.5,8.5
1121,22.11.2012,41,55,53,136,,0.7,2,3.4,10.3
1122,23.11.2012,34,71,47,155,,0.7,5,3.0,9.0
1123,24.11.2012,23,34,35,87,,0.5,1,1.9,6.0
1124,25.11.2012,31,16,31,56,,0.5,3,2.4,5.4
1125,26.11.2012,24,53,54,134,,0.6,5,2.0,6.4
1126,27.11.2012,38,86,54,185,,0.9,4,3.5,11.9
1127,28.11.2012,21,47,47,118,,0.5,2,2.1,6.9
1128,29.11.2012,11,10,21,37,,0.3,1,1.1,2.5
1129,30.11.2012,12,57,40,127,,0.5,2,2.0,5.6
1130,01.12.2012,18,31,41,89,,0.6,2,,
1131,02.12.2012,26,29,37,81,,0.6,4,,
1132,03.12.2012,27,47,48,120,,0.5,2,,
1133,04.12.2012,17,22,41,74,,0.5,2,,
1134,05.12.2012,23,67,59,161,,0.5,3,1.8,5.6
1135,06.12.2012,22,66,56,157,,0.6,3,2.1,5.8
1136,07.12.2012,33,107,67,231,,0.8,5,3.4,9.5
1137,08.12.2012,44,83,62,189,,0.8,7,3.5,7.9
1138,09.12.2012,31,25,43,81,,0.6,4,2.4,4.7
1139,10.12.2012,40,37,42,99,,0.6,6,2.9,4.9
1140,11.12.2012,23,25,42,80,,0.4,4,1.8,2.9
1141,12.12.2012,32,83,64,192,,0.6,4,2.6,6.5
1142,13.12.2012,44,94,62,206,,0.8,6,3.3,8.0
1143,14.12.2012,45,74,63,175,,0.8,8,3.8,7.0
1144,15.12.2012,37,54,57,140,,0.9,6,4.2,9.6
1145,16.12.2012,24,35,54,108,,0.7,4,2.9,8.2
1146,17.12.2012,25,95,62,207,,0.8,4,3.2,9.7
1147,18.12.2012,35,71,44,153,,0.7,2,3.8,7.8
1148,19.12.2012,44,35,32,85,,0.8,2,5.7,7.0
1149,20.12.2012,56,65,43,143,,0.8,4,5.0,7.6
1150,21.12.2012,73,49,41,115,,0.7,5,3.5,5.4
1151,22.12.2012,69,35,37,90,,0.7,7,4.2,6.6
1152,23.12.2012,77,44,43,110,,1.0,10,6.1,7.5
1153,24.12.2012,18,38,51,109,,0.7,4,3.2,12.4
1154,25.12.2012,13,7,23,33,,0.3,3,1.1,2.7
1155,26.12.2012,6,5,19,27,,0.3,1,1.2,2.6
1156,27.12.2012,16,16,34,59,,0.4,1,1.3,3.7
1157,28.12.2012,27,32,45,94,,0.5,3,1.6,4.6
1158,29.12.2012,22,24,37,74,,0.5,2,1.9,5.6
1159,30.12.2012,15,7,25,35,,0.4,3,1.4,3.6
1160,31.12.2012,45,8,24,36,,0.3,4,1.2,2.9
1161,01.01.2013,132,16,24,48,,0.4,7,1.5,2.5
1162,02.01.2013,16,35,46,100,,0.5,2,1.7,4.9
1163,03.01.2013,14,28,37,80,,0.4,3,1.4,3.9
1164,04.01.2013,23,33,41,91,,0.4,2,1.3,3.5
1165,05.01.2013,8,5,22,29,,0.3,1,0.9,2.3
1166,06.01.2013,10,9,26,41,,0.3,2,1.1,2.6
1167,07.01.2013,39,72,46,156,,0.7,3,2.9,8.6
1168,08.01.2013,22,72,45,155,,0.6,3,2.7,7.3
1169,09.01.2013,14,45,41,110,,0.5,2,2.1,6.0
1170,10.01.2013,13,30,41,88,,0.4,2,1.1,2.8
1171,11.01.2013,10,22,34,67,,0.4,2,1.2,2.7
1172,12.01.2013,13,13,29,49,,0.4,1,1.4,2.8
1173,13.01.2013,25,9,20,34,,0.5,2,2.1,2.9
1174,14.01.2013,71,66,49,150,,0.9,8,4.5,6.6
1175,15.01.2013,63,71,49,158,,0.8,8,,6.2
1176,16.01.2013,64,13,30,49,,0.6,4,,3.4
1177,17.01.2013,34,7,27,38,,0.4,5,2.2,2.7
1178,18.01.2013,21,24,35,71,,0.4,2,1.8,3.5
1179,19.01.2013,22,10,21,36,,0.4,3,1.9,2.9
1180,20.01.2013,30,7,18,28,,0.4,6,2.2,2.6
1181,21.01.2013,19,12,25,43,,0.4,3,1.6,2.3
1182,22.01.2013,22,21,34,67,,0.5,4,2.1,3.5
1183,23.01.2013,51,47,53,125,,0.7,11,3.5,5.8
1184,24.01.2013,58,35,48,101,,0.6,8,3.3,5.0
1185,25.01.2013,61,57,67,154,,0.8,6,4.3,7.3
1186,26.01.2013,61,27,47,88,,0.7,9,4.1,6.1
1187,27.01.2013,47,20,43,73,,0.7,7,2.9,5.7
1188,28.01.2013,29,43,57,122,,0.7,3,2.6,7.2
1189,29.01.2013,13,20,43,74,,0.5,4,1.6,3.6
1190,30.01.2013,8,27,43,85,,0.4,3,1.2,2.9
1191,31.01.2013,25,30,41,86,,0.4,2,1.0,2.1
1192,01.02.2013,29,28,46,88,,0.5,2,1.4,3.1
1193,02.02.2013,10,6,25,35,,0.3,2,1.0,1.5
1194,03.02.2013,23,13,34,53,,0.4,2,1.2,2.3
1195,04.02.2013,20,38,54,112,,0.5,1,1.4,3.3
1196,05.02.2013,18,18,37,64,,0.4,2,1.1,2.5
1197,06.02.2013,22,27,51,92,,0.5,2,1.5,3.3
1198,07.02.2013,28,50,57,133,,0.5,2,1.6,3.4
1199,08.02.2013,18,55,54,138,,0.5,3,1.8,3.6
1200,09.02.2013,14,20,43,74,,0.5,1,1.4,2.7
1201,10.02.2013,16,16,37,62,,0.4,4,1.4,2.2
1202,11.02.2013,34,27,38,80,,0.5,5,1.9,2.2
1203,12.02.2013,48,10,26,41,,0.5,6,2.3,2.0
1204,13.02.2013,42,13,36,55,,0.5,3,2.2,2.1
1205,14.02.2013,52,46,53,123,,0.7,4,2.6,3.8
1206,15.02.2013,82,59,57,147,,0.9,7,4.1,5.2
1207,16.02.2013,112,36,43,98,,0.9,5,4.5,5.3
1208,17.02.2013,51,10,25,41,,0.5,3,2.3,2.8
1209,18.02.2013,48,43,54,119,,0.6,2,2.2,3.9
1210,19.02.2013,15,27,36,77,,0.5,1,1.5,2.1
1211,20.02.2013,10,7,26,36,,0.3,1,1.0,1.2
1212,21.02.2013,13,11,29,46,,0.3,2,1.0,1.3
1213,22.02.2013,42,9,24,38,,0.5,5,,2.0
1214,23.02.2013,33,2,11,14,,0.4,2,1.8,1.2
1215,24.02.2013,38,5,19,27,,0.5,3,2.1,1.9
1216,25.02.2013,56,16,28,53,,0.5,5,2.2,2.6
1217,26.02.2013,40,7,22,33,,0.4,4,1.8,1.7
1218,27.02.2013,25,12,30,48,,0.4,2,1.6,1.9
1219,28.02.2013,54,62,60,155,,0.6,2,1.9,4.0
1220,01.03.2013,36,36,53,108,,0.5,1,1.2,2.9
1221,02.03.2013,39,32,51,100,,0.5,2,1.4,3.1
1222,03.03.2013,27,15,39,62,,0.4,2,1.0,2.0
1223,04.03.2013,58,105,78,238,,0.8,5,2.8,7.2
1224,05.03.2013,51,38,65,123,,0.6,6,2.1,4.3
1225,06.03.2013,69,53,74,154,,0.7,11,2.4,4.9
1226,07.03.2013,65,11,32,49,,0.5,6,2.0,2.2
1227,08.03.2013,29,19,32,60,,0.4,2,1.3,1.8
1228,09.03.2013,33,12,26,45,,0.4,1,1.3,1.6
1229,10.03.2013,23,3,14,18,,0.3,1,1.3,1.0
1230,11.03.2013,28,6,26,35,,0.4,2,1.2,1.2
1231,12.03.2013,21,7,25,35,,0.3,2,,1.1
1232,13.03.2013,26,15,48,70,,0.4,4,,
1233,14.03.2013,48,69,80,185,,0.7,5,2.8,5.4
1234,15.03.2013,26,19,49,78,,0.4,2,1.4,2.2
1235,16.03.2013,44,40,62,124,,0.6,5,2.2,4.8
1236,17.03.2013,39,11,29,46,,0.5,7,1.9,2.2
1237,18.03.2013,51,22,42,76,,0.5,9,2.3,2.3
1238,19.03.2013,34,42,62,126,,0.5,3,2.0,2.8
1239,20.03.2013,27,37,59,116,,0.5,3,1.7,3.1
1240,21.03.2013,37,11,41,58,,0.4,3,1.8,1.9
1241,22.03.2013,22,6,23,32,,0.3,2,1.1,1.3
1242,23.03.2013,18,8,20,32,,0.4,3,1.3,1.5
1243,24.03.2013,28,5,22,30,,0.4,5,1.5,1.5
1244,25.03.2013,34,12,30,48,,0.4,3,1.4,1.5
1245,26.03.2013,24,7,27,38,,0.3,4,1.1,1.4
1246,27.03.2013,33,14,39,61,,0.4,4,1.3,1.7
1247,28.03.2013,45,22,54,88,,0.5,7,2.0,2.6
1248,29.03.2013,55,8,34,46,,0.5,4,2.4,2.3
1249,30.03.2013,39,8,33,45,,0.4,2,1.5,1.8
1250,31.03.2013,22,1,13,15,,0.3,3,0.8,0.8
1251,01.04.2013,18,2,16,18,,0.3,1,0.7,0.8
1252,02.04.2013,32,12,38,56,,0.4,2,1.1,1.7
1253,03.04.2013,32,10,35,50,,0.4,3,1.2,1.8
1254,04.04.2013,29,4,25,31,,0.3,2,1.2,1.3
1255,05.04.2013,29,6,26,35,,0.4,2,1.7,1.6
1256,06.04.2013,23,4,27,33,,0.3,2,0.9,1.3
1257,07.04.2013,37,41,63,126,,0.6,3,1.8,4.7
1258,08.04.2013,46,38,58,115,,0.5,5,1.5,3.9
1259,09.04.2013,53,23,46,81,,0.5,7,1.7,2.5
1260,10.04.2013,86,36,53,108,,0.7,6,2.9,4.0
1261,11.04.2013,47,57,63,150,,0.7,5,2.7,7.1
1262,12.04.2013,36,60,62,154,,0.6,2,2.0,6.0
1263,13.04.2013,18,12,34,52,,0.4,2,1.0,2.5
1264,14.04.2013,28,18,39,67,,0.5,3,1.5,4.5
1265,15.04.2013,36,23,46,82,,0.4,5,1.4,4.2
1266,16.04.2013,54,41,72,134,,0.6,4,2.3,8.0
1267,17.04.2013,44,31,57,104,,0.4,1,1.6,5.9
1268,18.04.2013,41,21,48,80,,0.4,3,1.1,4.1
1269,19.04.2013,39,26,51,91,,0.4,1,1.1,3.2
1270,20.04.2013,23,2,14,17,,0.3,1,0.6,1.0
1271,21.04.2013,21,5,22,30,,0.3,3,0.9,1.8
1272,22.04.2013,44,28,54,96,,0.4,4,1.3,3.6
1273,23.04.2013,46,27,50,92,,0.4,3,1.3,4.0
1274,24.04.2013,50,43,62,128,,0.5,2,,
1275,25.04.2013,41,29,50,94,,0.4,1,,
1276,26.04.2013,44,23,48,83,,0.4,2,,4.6
1277,27.04.2013,11,3,15,19,,0.3,1,0.5,1.1
1278,28.04.2013,13,5,20,27,,0.3,3,0.7,2.0
1279,29.04.2013,22,31,52,99,,0.4,3,1.4,4.6
1280,30.04.2013,28,30,50,96,,0.4,1,1.1,3.4
1281,01.05.2013,25,6,25,34,,0.3,2,0.9,2.5
1282,02.05.2013,31,6,27,36,,0.3,4,0.8,1.7
1283,03.05.2013,20,5,21,28,,0.3,3,0.5,1.3
1284,04.05.2013,28,16,47,71,,0.4,3,1.2,4.4
1285,05.05.2013,26,4,24,30,,0.3,2,0.7,2.6
1286,06.05.2013,40,24,51,88,,0.4,3,,3.9
1287,07.05.2013,44,12,40,58,,0.3,3,,
1288,08.05.2013,46,25,47,86,,0.5,1,,6.5
1289,09.05.2013,25,9,34,47,,0.4,2,1.1,4.2
1290,10.05.2013,29,28,45,88,,0.4,1,1.3,4.7
1291,11.05.2013,29,28,40,83,,0.4,1,1.3,4.6
1292,12.05.2013,17,14,34,55,,0.3,1,1.0,3.3
1293,13.05.2013,20,21,36,67,,0.3,2,0.9,3.1
1294,14.05.2013,24,31,49,96,,0.4,1,1.2,4.1
1295,15.05.2013,,44,52,118,,,,,
1296,16.05.2013,,23,57,93,,,,,5.7
1297,17.05.2013,40,25,56,94,,0.4,2,1.4,5.1
1298,18.05.2013,34,18,37,64,,0.4,1,1.2,3.9
1299,19.05.2013,18,6,18,26,,0.3,2,0.7,2.1
1300,20.05.2013,13,4,16,23,,0.3,1,0.7,2.2
1301,21.05.2013,14,21,40,71,,0.4,1,1.1,4.0
1302,22.05.2013,19,37,50,106,,0.4,1,1.1,4.1
1303,23.05.2013,26,31,48,96,,0.4,1,0.9,3.8
1304,24.05.2013,28,26,45,84,,0.4,4,1.0,3.5
1305,25.05.2013,15,21,45,77,,0.4,1,1.0,3.1
1306,26.05.2013,10,15,29,52,,0.4,0,1.1,3.9
1307,27.05.2013,14,24,36,73,,0.4,3,1.1,3.6
1308,28.05.2013,22,22,40,73,,0.3,1,1.0,3.4
1309,29.05.2013,28,30,60,106,,0.5,1,1.6,6.7
1310,30.05.2013,24,9,30,44,,0.3,1,0.9,3.0
1311,31.05.2013,23,4,22,28,,0.3,1,0.6,1.9
1312,01.06.2013,28,2,12,15,,0.2,0,0.5,1.3
1313,02.06.2013,16,2,10,13,,0.2,0,0.3,0.9
