,Feinstaub (PM10)µg/m³,Stickstoffmonoxidµg/m³,Stickstoffdioxidµg/m³,Stickoxideµg/m³,Ortschaft
2018-04-07,27,21,53,85,Karl-Marx-Straße
2018-04-08,31,24,48,85,Karl-Marx-Straße
2018-04-09,43,44,71,139,Karl-Marx-Straße
2018-04-10,47,8,33,45,Karl-Marx-Straße
2018-04-11,50,7,24,35,Karl-Marx-Straße
2018-04-12,52,8,27,39,Karl-Marx-Straße
2018-04-13,46,21,44,76,Karl-Marx-Straße
2018-04-14,39,31,46,92,Karl-Marx-Straße
2018-04-15,36,9,38,53,Karl-Marx-Straße
2018-04-16,41,58,58,146,Karl-Marx-Straße
2018-04-17,39,49,66,141,Karl-Marx-Straße
2018-04-18,46,55,83,167,Karl-Marx-Straße
2018-04-19,41,22,58,92,Karl-Marx-Straße
2018-04-20,35,40,69,130,Karl-Marx-Straße
2018-04-21,33,14,47,68,Karl-Marx-Straße
2018-04-22,27,16,44,69,Karl-Marx-Straße
2018-04-23,33,41,61,124,Karl-Marx-Straße
2018-04-24,30,54,56,138,Karl-Marx-Straße
2018-04-25,27,41,49,111,Karl-Marx-Straße
2018-04-26,17,55,58,142,Karl-Marx-Straße
2018-04-27,23,44,55,123,Karl-Marx-Straße
2018-04-28,28,30,55,100,Karl-Marx-Straße
2018-04-29,29,5,28,35,Karl-Marx-Straße
2018-04-30,34,34,49,101,Karl-Marx-Straße
2018-05-01,18,19,33,61,Karl-Marx-Straße
2018-05-02,30,24,45,82,Karl-Marx-Straße
2018-05-03,30,28,40,83,Karl-Marx-Straße
2018-05-04,18,8,30,42,Karl-Marx-Straße
2018-05-05,17,4,21,27,Karl-Marx-Straße
2018-05-06,17,4,20,26,Karl-Marx-Straße
2018-05-07,28,12,36,54,Karl-Marx-Straße
2018-05-08,38,10,37,52,Karl-Marx-Straße
2018-05-09,43,12,42,59,Karl-Marx-Straße
2018-05-10,37,13,34,54,Karl-Marx-Straße
2018-05-11,36,34,42,93,Karl-Marx-Straße
2018-05-12,32,7,26,36,Karl-Marx-Straße
2018-05-13,31,3,20,25,Karl-Marx-Straße
2018-05-14,36,6,27,36,Karl-Marx-Straße
2018-05-15,36,8,33,46,Karl-Marx-Straße
2018-05-16,32,7,26,37,Karl-Marx-Straße
2018-05-17,39,28,44,87,Karl-Marx-Straße
2018-05-18,31,51,49,127,Karl-Marx-Straße
2018-05-19,26,7,22,33,Karl-Marx-Straße
2018-05-20,16,3,17,22,Karl-Marx-Straße
2018-05-21,19,3,19,24,Karl-Marx-Straße
2018-05-22,25,11,35,53,Karl-Marx-Straße
2018-05-23,25,6,25,35,Karl-Marx-Straße
2018-05-24,29,5,25,33,Karl-Marx-Straße
2018-05-25,28,7,25,35,Karl-Marx-Straße
2018-05-26,25,5,27,35,Karl-Marx-Straße
2018-05-27,27,2,20,23,Karl-Marx-Straße
2018-05-28,32,9,38,51,Karl-Marx-Straße
2018-05-29,32,9,32,46,Karl-Marx-Straße
2018-05-30,39,26,62,101,Karl-Marx-Straße
2018-05-31,37,17,50,76,Karl-Marx-Straße
2018-06-01,40,26,59,99,Karl-Marx-Straße
2018-06-02,40,30,50,96,Karl-Marx-Straße
2018-06-03,33,14,31,53,Karl-Marx-Straße
2018-06-04,29,20,44,75,Karl-Marx-Straße
2018-06-05,32,20,33,64,Karl-Marx-Straße
2018-06-06,21,9,25,39,Karl-Marx-Straße
2018-06-07,22,14,41,62,Karl-Marx-Straße
2018-06-08,26,8,37,49,Karl-Marx-Straße
2018-06-09,27,9,38,52,Karl-Marx-Straße
2018-06-10,31,12,38,56,Karl-Marx-Straße
2018-06-11,29,26,46,86,Karl-Marx-Straße
2018-06-12,24,22,33,67,Karl-Marx-Straße
2018-06-13,20,40,44,106,Karl-Marx-Straße
2018-06-14,24,40,60,121,Karl-Marx-Straße
2018-06-15,29,42,63,128,Karl-Marx-Straße
2018-06-16,28,27,61,103,Karl-Marx-Straße
2018-06-17,28,16,38,62,Karl-Marx-Straße
2018-06-18,26,48,58,131,Karl-Marx-Straße
2018-06-19,25,41,53,116,Karl-Marx-Straße
2018-06-20,26,35,59,112,Karl-Marx-Straße
2018-06-21,24,39,52,112,Karl-Marx-Straße
2018-06-22,17,41,40,103,Karl-Marx-Straße
2018-06-23,14,33,33,83,Karl-Marx-Straße
2018-06-24,13,28,29,72,Karl-Marx-Straße
2018-06-25,28,44,43,111,Karl-Marx-Straße
2018-06-26,24,23,28,63,Karl-Marx-Straße
2018-06-27,16,11,23,41,Karl-Marx-Straße
2018-06-28,23,5,23,30,Karl-Marx-Straße
2018-06-29,20,10,28,44,Karl-Marx-Straße
2018-06-30,13,4,14,21,Karl-Marx-Straße
2018-07-01,9,3,11,15,Karl-Marx-Straße
2018-07-02,15,17,36,61,Karl-Marx-Straße
2018-07-03,20,32,53,102,Karl-Marx-Straße
2018-07-04,27,29,80,124,Karl-Marx-Straße
2018-07-05,33,16,59,84,Karl-Marx-Straße
2018-07-06,23,45,46,115,Karl-Marx-Straße
2018-07-07,25,25,37,74,Karl-Marx-Straße
2018-07-08,21,8,21,34,Karl-Marx-Straße
2018-07-09,25,38,42,100,Karl-Marx-Straße
2018-07-10,26,24,37,73,Karl-Marx-Straße
2018-07-11,17,22,41,75,Karl-Marx-Straße
2018-07-12,20,19,37,66,Karl-Marx-Straße
2018-07-13,30,44,54,121,Karl-Marx-Straße
2018-07-14,22,18,27,54,Karl-Marx-Straße
2018-07-15,14,7,24,35,Karl-Marx-Straße
2018-07-16,25,13,34,54,Karl-Marx-Straße
2018-07-17,24,9,28,42,Karl-Marx-Straße
2018-07-18,31,23,39,74,Karl-Marx-Straße
2018-07-19,26,10,32,48,Karl-Marx-Straße
2018-07-20,27,23,50,85,Karl-Marx-Straße
2018-07-21,23,4,25,32,Karl-Marx-Straße
2018-07-22,27,8,38,51,Karl-Marx-Straße
2018-07-23,24,26,41,80,Karl-Marx-Straße
2018-07-24,25,14,35,56,Karl-Marx-Straße
2018-07-25,25,13,32,51,Karl-Marx-Straße
2018-07-26,26,6,27,36,Karl-Marx-Straße
2018-07-27,29,8,31,42,Karl-Marx-Straße
2018-07-28,24,11,36,52,Karl-Marx-Straße
2018-07-29,18,7,25,35,Karl-Marx-Straße
2018-07-30,23,11,42,59,Karl-Marx-Straße
2018-07-31,29,17,49,75,Karl-Marx-Straße
2018-08-01,31,14,39,60,Karl-Marx-Straße
2018-08-02,21,4,21,27,Karl-Marx-Straße
2018-08-03,24,6,36,45,Karl-Marx-Straße
2018-08-04,25,10,39,55,Karl-Marx-Straße
2018-08-05,14,7,18,28,Karl-Marx-Straße
2018-08-06,19,30,51,96,Karl-Marx-Straße
2018-08-07,26,23,67,102,Karl-Marx-Straße
2018-08-08,38,27,74,116,Karl-Marx-Straße
2018-08-09,33,8,36,47,Karl-Marx-Straße
2018-08-10,17,30,44,90,Karl-Marx-Straße
2018-08-11,17,22,36,70,Karl-Marx-Straße
2018-08-12,15,15,37,60,Karl-Marx-Straße
2018-08-13,25,36,67,122,Karl-Marx-Straße
2018-08-14,17,39,41,101,Karl-Marx-Straße
2018-08-15,20,33,47,98,Karl-Marx-Straße
2018-08-16,29,37,64,119,Karl-Marx-Straße
2018-08-17,30,21,52,85,Karl-Marx-Straße
2018-08-18,,,,,Karl-Marx-Straße
2018-08-19,,,,,Karl-Marx-Straße
2018-08-20,,59,53,143,Karl-Marx-Straße
2018-08-21,19,20,35,65,Karl-Marx-Straße
2018-08-22,28,21,50,82,Karl-Marx-Straße
2018-08-23,41,40,83,144,Karl-Marx-Straße
2018-08-24,37,47,53,125,Karl-Marx-Straße
2018-08-25,25,32,41,90,Karl-Marx-Straße
2018-08-26,13,22,37,70,Karl-Marx-Straße
2018-08-27,23,41,52,115,Karl-Marx-Straße
2018-08-28,24,39,47,107,Karl-Marx-Straße
2018-08-29,28,20,51,82,Karl-Marx-Straße
2018-08-30,28,49,59,134,Karl-Marx-Straße
2018-08-31,20,51,51,129,Karl-Marx-Straße
2018-09-01,22,20,42,73,Karl-Marx-Straße
2018-09-02,19,3,19,23,Karl-Marx-Straße
2018-09-03,25,7,28,39,Karl-Marx-Straße
2018-09-04,25,8,28,40,Karl-Marx-Straße
2018-09-05,26,8,27,38,Karl-Marx-Straße
2018-09-06,29,8,28,40,Karl-Marx-Straße
2018-09-07,29,47,63,134,Karl-Marx-Straße
2018-09-08,20,30,51,97,Karl-Marx-Straße
2018-09-09,25,26,60,99,Karl-Marx-Straße
2018-09-10,30,57,82,169,Karl-Marx-Straße
2018-09-11,29,51,63,140,Karl-Marx-Straße
2018-09-12,21,32,44,94,Karl-Marx-Straße
2018-09-13,13,12,27,45,Karl-Marx-Straße
2018-09-14,24,47,52,123,Karl-Marx-Straße
2018-09-15,22,40,48,109,Karl-Marx-Straße
2018-09-16,22,22,46,80,Karl-Marx-Straße
2018-09-17,43,91,99,238,Karl-Marx-Straße
2018-09-18,53,56,99,184,Karl-Marx-Straße
2018-09-19,49,51,82,160,Karl-Marx-Straße
2018-09-20,51,79,92,212,Karl-Marx-Straße
2018-09-21,43,41,58,121,Karl-Marx-Straße
2018-09-22,15,40,39,100,Karl-Marx-Straße
2018-09-23,11,15,25,48,Karl-Marx-Straße
2018-09-24,13,48,46,120,Karl-Marx-Straße
2018-09-25,16,52,57,137,Karl-Marx-Straße
2018-09-26,17,48,54,127,Karl-Marx-Straße
2018-09-27,21,57,58,146,Karl-Marx-Straße
2018-09-28,19,26,41,80,Karl-Marx-Straße
2018-09-29,19,55,57,141,Karl-Marx-Straße
2018-09-30,27,65,61,161,Karl-Marx-Straße
2018-10-01,27,91,67,206,Karl-Marx-Straße
2018-10-02,13,58,45,133,Karl-Marx-Straße
2018-10-03,13,24,30,66,Karl-Marx-Straße
2018-10-04,18,69,56,161,Karl-Marx-Straße
2018-10-05,29,66,68,168,Karl-Marx-Straße
2018-10-06,33,51,68,146,Karl-Marx-Straße
2018-10-07,18,11,32,49,Karl-Marx-Straße
2018-10-08,24,76,68,184,Karl-Marx-Straße
2018-10-09,47,117,75,254,Karl-Marx-Straße
2018-10-10,42,38,56,114,Karl-Marx-Straße
2018-10-11,56,43,69,132,Karl-Marx-Straße
2018-10-12,61,116,97,273,Karl-Marx-Straße
2018-10-13,49,29,67,110,Karl-Marx-Straße
2018-10-14,46,15,47,70,Karl-Marx-Straße
2018-10-15,62,51,81,159,Karl-Marx-Straße
2018-10-16,76,85,85,214,Karl-Marx-Straße
2018-10-17,82,99,92,244,Karl-Marx-Straße
2018-10-18,63,107,60,224,Karl-Marx-Straße
2018-10-19,21,45,55,124,Karl-Marx-Straße
2018-10-20,25,49,64,140,Karl-Marx-Straße
2018-10-21,24,39,52,111,Karl-Marx-Straße
2018-10-22,25,64,59,156,Karl-Marx-Straße
2018-10-23,12,45,38,107,Karl-Marx-Straße
2018-10-24,16,31,43,90,Karl-Marx-Straße
2018-10-25,12,44,43,110,Karl-Marx-Straße
2018-10-26,22,112,50,213,Karl-Marx-Straße
2018-10-27,13,36,36,91,Karl-Marx-Straße
2018-10-28,10,4,15,20,Karl-Marx-Straße
2018-10-29,15,15,17,40,Karl-Marx-Straße
2018-10-30,31,46,42,112,Karl-Marx-Straße
2018-10-31,21,45,47,116,Karl-Marx-Straße
2018-11-01,40,61,53,146,Karl-Marx-Straße
2018-11-02,28,93,63,205,Karl-Marx-Straße
2018-11-03,32,22,45,78,Karl-Marx-Straße
2018-11-04,40,15,25,49,Karl-Marx-Straße
2018-11-05,52,46,49,118,Karl-Marx-Straße
2018-11-06,46,73,63,174,Karl-Marx-Straße
2018-11-07,55,97,61,210,Karl-Marx-Straße
2018-11-08,42,122,64,251,Karl-Marx-Straße
2018-11-09,38,42,39,103,Karl-Marx-Straße
2018-11-10,39,52,39,118,Karl-Marx-Straße
2018-11-11,33,48,37,111,Karl-Marx-Straße
2018-11-12,37,87,55,187,Karl-Marx-Straße
2018-11-13,21,92,57,198,Karl-Marx-Straße
2018-11-14,33,73,57,169,Karl-Marx-Straße
2018-11-15,31,45,48,117,Karl-Marx-Straße
2018-11-16,31,29,38,83,Karl-Marx-Straße
2018-11-17,40,13,26,46,Karl-Marx-Straße
2018-11-18,35,13,31,50,Karl-Marx-Straße
2018-11-19,15,10,20,36,Karl-Marx-Straße
2018-11-20,29,11,23,40,Karl-Marx-Straße
2018-11-21,38,11,24,41,Karl-Marx-Straße
2018-11-22,39,24,35,71,Karl-Marx-Straße
2018-11-23,49,60,34,126,Karl-Marx-Straße
2018-11-24,51,37,29,86,Karl-Marx-Straße
2018-11-25,48,29,23,66,Karl-Marx-Straße
2018-11-26,34,17,25,50,Karl-Marx-Straße
2018-11-27,34,40,48,109,Karl-Marx-Straße
2018-11-28,32,45,50,119,Karl-Marx-Straße
2018-11-29,40,50,53,130,Karl-Marx-Straße
2018-11-30,34,77,58,176,Karl-Marx-Straße
2018-12-01,35,93,56,198,Karl-Marx-Straße
2018-12-02,19,36,37,93,Karl-Marx-Straße
2018-12-03,15,88,63,198,Karl-Marx-Straße
2018-12-04,17,65,56,155,Karl-Marx-Straße
2018-12-05,24,103,66,224,Karl-Marx-Straße
2018-12-06,22,85,57,186,Karl-Marx-Straße
2018-12-07,15,65,50,149,Karl-Marx-Straße
2018-12-08,10,43,41,107,Karl-Marx-Straße
2018-12-09,9,27,30,71,Karl-Marx-Straße
2018-12-10,12,54,47,130,Karl-Marx-Straße
2018-12-11,11,36,31,86,Karl-Marx-Straße
2018-12-12,20,19,35,65,Karl-Marx-Straße
2018-12-13,28,22,28,62,Karl-Marx-Straße
2018-12-14,30,18,32,59,Karl-Marx-Straße
2018-12-15,27,15,23,46,Karl-Marx-Straße
2018-12-16,30,24,31,67,Karl-Marx-Straße
2018-12-17,38,109,54,220,Karl-Marx-Straße
2018-12-18,31,110,60,228,Karl-Marx-Straße
2018-12-19,29,63,53,149,Karl-Marx-Straße
2018-12-20,35,98,57,207,Karl-Marx-Straße
2018-12-21,15,74,56,170,Karl-Marx-Straße
2018-12-22,13,50,40,117,Karl-Marx-Straße
2018-12-23,16,39,40,100,Karl-Marx-Straße
2018-12-24,12,27,29,70,Karl-Marx-Straße
2018-12-25,11,21,26,57,Karl-Marx-Straße
2018-12-26,18,28,27,70,Karl-Marx-Straße
2018-12-27,23,75,49,164,Karl-Marx-Straße
2018-12-28,22,63,49,146,Karl-Marx-Straße
2018-12-29,25,64,51,148,Karl-Marx-Straße
2018-12-30,12,19,30,59,Karl-Marx-Straße
2018-12-31,28,55,49,134,Karl-Marx-Straße
2019-01-01,29,19,23,52,Karl-Marx-Straße
2019-01-02,14,13,31,51,Karl-Marx-Straße
2019-01-03,16,43,53,118,Karl-Marx-Straße
2019-01-04,18,64,57,155,Karl-Marx-Straße
2019-01-05,11,14,30,51,Karl-Marx-Straße
2019-01-06,13,18,35,62,Karl-Marx-Straße
2019-01-07,19,89,58,194,Karl-Marx-Straße
2019-01-08,10,53,48,128,Karl-Marx-Straße
2019-01-09,7,11,27,45,Karl-Marx-Straße
2019-01-10,10,21,36,69,Karl-Marx-Straße
2019-01-11,19,75,56,170,Karl-Marx-Straße
2019-01-12,19,47,45,117,Karl-Marx-Straße
2019-01-13,8,20,27,57,Karl-Marx-Straße
2019-01-14,15,40,42,103,Karl-Marx-Straße
2019-01-15,18,55,45,129,Karl-Marx-Straße
2019-01-16,20,49,44,119,Karl-Marx-Straße
2019-01-17,16,56,50,136,Karl-Marx-Straße
2019-01-18,14,70,57,163,Karl-Marx-Straße
2019-01-19,28,53,54,135,Karl-Marx-Straße
2019-01-20,38,13,34,54,Karl-Marx-Straße
2019-01-21,40,77,60,177,Karl-Marx-Straße
2019-01-22,47,70,58,166,Karl-Marx-Straße
2019-01-23,60,20,38,68,Karl-Marx-Straße
2019-01-24,43,16,30,55,Karl-Marx-Straße
2019-01-25,40,70,52,159,Karl-Marx-Straße
2019-01-26,28,82,59,184,Karl-Marx-Straße
2019-01-27,13,30,38,84,Karl-Marx-Straße
2019-01-28,18,66,55,156,Karl-Marx-Straße
2019-01-29,19,73,62,173,Karl-Marx-Straße
2019-01-30,28,27,46,87,Karl-Marx-Straße
2019-01-31,41,54,58,140,Karl-Marx-Straße
2019-02-01,52,31,45,92,Karl-Marx-Straße
2019-02-02,57,60,43,134,Karl-Marx-Straße
2019-02-03,26,18,30,58,Karl-Marx-Straße
2019-02-04,21,72,56,166,Karl-Marx-Straße
2019-02-05,21,75,61,176,Karl-Marx-Straße
2019-02-06,32,58,54,143,Karl-Marx-Straße
2019-02-07,29,58,59,148,Karl-Marx-Straße
2019-02-08,26,43,46,112,Karl-Marx-Straße
2019-02-09,14,28,36,79,Karl-Marx-Straße
2019-02-10,10,18,31,58,Karl-Marx-Straße
2019-02-11,53,42,45,109,Karl-Marx-Straße
2019-02-12,20,48,56,130,Karl-Marx-Straße
2019-02-13,34,59,49,140,Karl-Marx-Straße
2019-02-14,36,95,71,216,Karl-Marx-Straße
2019-02-15,35,143,91,309,Karl-Marx-Straße
2019-02-16,31,84,76,204,Karl-Marx-Straße
2019-02-17,34,45,64,132,Karl-Marx-Straße
2019-02-18,45,112,85,256,Karl-Marx-Straße
2019-02-19,32,62,62,157,Karl-Marx-Straße
2019-02-20,25,60,59,151,Karl-Marx-Straße
2019-02-21,31,74,62,175,Karl-Marx-Straße
2019-02-22,14,9,28,42,Karl-Marx-Straße
2019-02-23,22,49,56,131,Karl-Marx-Straße
2019-02-24,31,66,77,178,Karl-Marx-Straße
2019-02-25,44,109,87,254,Karl-Marx-Straße
2019-02-26,56,84,71,199,Karl-Marx-Straße
2019-02-27,50,136,87,294,Karl-Marx-Straße
2019-02-28,52,69,62,168,Karl-Marx-Straße
2019-03-01,42,36,44,99,Karl-Marx-Straße
2019-03-02,25,50,56,133,Karl-Marx-Straße
2019-03-03,18,19,25,54,Karl-Marx-Straße
2019-03-04,15,41,45,107,Karl-Marx-Straße
2019-03-05,15,46,50,120,Karl-Marx-Straße
2019-03-06,20,44,50,117,Karl-Marx-Straße
2019-03-07,18,50,55,132,Karl-Marx-Straße
2019-03-08,12,20,30,61,Karl-Marx-Straße
2019-03-09,13,31,39,86,Karl-Marx-Straße
2019-03-10,11,17,30,56,Karl-Marx-Straße
2019-03-11,12,49,51,125,Karl-Marx-Straße
2019-03-12,17,43,45,112,Karl-Marx-Straße
2019-03-13,11,30,36,82,Karl-Marx-Straße
2019-03-14,11,43,45,112,Karl-Marx-Straße
2019-03-15,12,40,41,102,Karl-Marx-Straße
2019-03-16,14,38,43,101,Karl-Marx-Straße
2019-03-17,9,17,28,54,Karl-Marx-Straße
2019-03-18,12,42,46,110,Karl-Marx-Straße
2019-03-19,18,51,58,136,Karl-Marx-Straße
2019-03-20,24,53,63,144,Karl-Marx-Straße
2019-03-21,35,77,64,181,Karl-Marx-Straße
2019-03-22,35,30,45,91,Karl-Marx-Straße
2019-03-23,40,25,37,75,Karl-Marx-Straße
2019-03-24,17,14,35,57,Karl-Marx-Straße
2019-03-25,14,40,51,112,Karl-Marx-Straße
2019-03-26,15,40,51,113,Karl-Marx-Straße
2019-03-27,16,50,53,130,Karl-Marx-Straße
2019-03-28,16,53,53,133,Karl-Marx-Straße
2019-03-29,22,62,61,155,Karl-Marx-Straße
2019-03-30,29,42,63,127,Karl-Marx-Straße
2019-03-31,22,10,29,45,Karl-Marx-Straße
2019-04-01,15,13,34,53,Karl-Marx-Straße
2019-04-02,29,18,41,69,Karl-Marx-Straße
2019-04-03,46,19,50,79,Karl-Marx-Straße
2019-04-04,41,15,48,71,Karl-Marx-Straße
2019-04-05,48,36,46,101,Karl-Marx-Straße
2019-04-06,46,6,30,38,Karl-Marx-Straße
2019-04-07,40,3,21,25,Karl-Marx-Straße
2019-04-08,42,11,36,52,Karl-Marx-Straße
2019-04-09,25,6,21,30,Karl-Marx-Straße
2019-04-10,24,8,24,36,Karl-Marx-Straße
2019-04-11,15,8,22,35,Karl-Marx-Straße
2019-04-12,17,9,25,38,Karl-Marx-Straße
2019-04-13,24,6,21,30,Karl-Marx-Straße
2019-04-14,22,4,18,24,Karl-Marx-Straße
2019-04-15,21,8,26,39,Karl-Marx-Straße
2019-04-16,30,11,35,51,Karl-Marx-Straße
2019-04-17,32,7,34,45,Karl-Marx-Straße
2019-04-18,34,7,41,52,Karl-Marx-Straße
2019-04-19,28,2,22,26,Karl-Marx-Straße
2019-04-20,25,5,30,38,Karl-Marx-Straße
2019-04-21,19,3,21,25,Karl-Marx-Straße
2019-04-22,22,2,15,18,Karl-Marx-Straße
2019-04-23,42,7,22,32,Karl-Marx-Straße
2019-04-24,34,14,34,55,Karl-Marx-Straße
2019-04-25,22,20,45,76,Karl-Marx-Straße
2019-04-26,35,29,51,95,Karl-Marx-Straße
2019-04-27,20,27,40,81,Karl-Marx-Straße
2019-04-28,11,16,26,50,Karl-Marx-Straße
2019-04-29,21,13,26,47,Karl-Marx-Straße
2019-04-30,18,11,41,58,Karl-Marx-Straße
2019-05-01,28,15,38,62,Karl-Marx-Straße
2019-05-02,25,42,50,113,Karl-Marx-Straße
2019-05-03,16,42,49,113,Karl-Marx-Straße
2019-05-04,14,32,42,90,Karl-Marx-Straße
2019-05-05,11,15,37,60,Karl-Marx-Straße
2019-05-06,17,44,51,118,Karl-Marx-Straße
2019-05-07,14,39,51,111,Karl-Marx-Straße
2019-05-08,23,25,51,90,Karl-Marx-Straße
2019-05-09,14,34,46,98,Karl-Marx-Straße
2019-05-10,18,42,54,118,Karl-Marx-Straße
2019-05-11,18,7,28,39,Karl-Marx-Straße
2019-05-12,11,3,18,22,Karl-Marx-Straße
2019-05-13,14,12,29,47,Karl-Marx-Straße
2019-05-14,12,6,19,28,Karl-Marx-Straße
2019-05-15,11,6,21,29,Karl-Marx-Straße
2019-05-16,15,19,34,64,Karl-Marx-Straße
2019-05-17,22,23,34,70,Karl-Marx-Straße
2019-05-18,24,21,45,77,Karl-Marx-Straße
2019-05-19,21,4,22,28,Karl-Marx-Straße
2019-05-20,23,8,31,43,Karl-Marx-Straße
2019-05-21,21,24,46,83,Karl-Marx-Straße
2019-05-22,18,32,41,89,Karl-Marx-Straße
2019-05-23,15,19,36,65,Karl-Marx-Straße
2019-05-24,20,33,63,113,Karl-Marx-Straße
2019-05-25,15,24,36,72,Karl-Marx-Straße
2019-05-26,15,16,31,54,Karl-Marx-Straße
2019-05-27,18,39,47,106,Karl-Marx-Straße
2019-05-28,17,13,29,49,Karl-Marx-Straße
2019-05-29,12,14,33,55,Karl-Marx-Straße
2019-05-30,13,13,28,48,Karl-Marx-Straße
2019-05-31,19,39,47,107,Karl-Marx-Straße
2019-06-01,23,27,51,93,Karl-Marx-Straße
2019-06-02,19,11,36,53,Karl-Marx-Straße
2019-06-03,21,42,72,136,Karl-Marx-Straße
2019-06-04,20,23,54,89,Karl-Marx-Straße
2019-06-05,26,13,44,63,Karl-Marx-Straße
2019-06-06,26,29,53,98,Karl-Marx-Straße
2019-06-07,17,24,40,77,Karl-Marx-Straße
2019-06-08,16,22,33,66,Karl-Marx-Straße
2019-06-09,12,8,23,35,Karl-Marx-Straße
2019-06-10,21,3,21,25,Karl-Marx-Straße
2019-06-11,28,23,46,81,Karl-Marx-Straße
2019-06-12,22,19,44,73,Karl-Marx-Straße
2019-06-13,16,30,51,97,Karl-Marx-Straße
2019-06-14,19,21,51,82,Karl-Marx-Straße
2019-06-15,26,18,43,70,Karl-Marx-Straße
2019-06-16,12,13,34,54,Karl-Marx-Straße
2019-06-17,20,21,49,80,Karl-Marx-Straße
2019-06-18,19,23,52,87,Karl-Marx-Straße
2019-06-19,24,28,67,110,Karl-Marx-Straße
2019-06-20,18,32,59,108,Karl-Marx-Straße
2019-06-21,16,25,45,84,Karl-Marx-Straße
2019-06-22,15,3,16,21,Karl-Marx-Straße
2019-06-23,12,2,11,14,Karl-Marx-Straße
2019-06-24,16,7,28,39,Karl-Marx-Straße
2019-06-25,27,21,69,100,Karl-Marx-Straße
2019-06-26,30,20,61,92,Karl-Marx-Straße
2019-06-27,19,21,30,62,Karl-Marx-Straße
2019-06-28,20,18,35,61,Karl-Marx-Straße
2019-06-29,19,17,53,78,Karl-Marx-Straße
2019-06-30,20,11,42,59,Karl-Marx-Straße
2019-07-01,20,26,43,82,Karl-Marx-Straße
2019-07-02,20,25,31,69,Karl-Marx-Straße
2019-07-03,16,26,32,72,Karl-Marx-Straße
2019-07-04,18,27,36,78,Karl-Marx-Straße
2019-07-05,17,29,34,79,Karl-Marx-Straße
2019-07-06,17,19,33,62,Karl-Marx-Straße
2019-07-07,13,11,18,35,Karl-Marx-Straße
2019-07-08,11,31,37,85,Karl-Marx-Straße
2019-07-09,12,27,34,75,Karl-Marx-Straße
2019-07-10,,25,34,72,Karl-Marx-Straße
2019-07-11,,28,50,92,Karl-Marx-Straße
2019-07-12,19,23,40,75,Karl-Marx-Straße
2019-07-13,17,13,31,51,Karl-Marx-Straße
2019-07-14,19,11,24,40,Karl-Marx-Straße
2019-07-15,17,31,37,84,Karl-Marx-Straße
2019-07-16,15,33,33,83,Karl-Marx-Straße
2019-07-17,20,21,35,66,Karl-Marx-Straße
2019-07-18,18,11,35,52,Karl-Marx-Straße
2019-07-19,23,26,50,90,Karl-Marx-Straße
2019-07-20,22,13,42,61,Karl-Marx-Straße
2019-07-21,18,10,25,41,Karl-Marx-Straße
2019-07-22,21,19,40,69,Karl-Marx-Straße
2019-07-23,23,15,36,60,Karl-Marx-Straße
2019-07-24,24,11,30,47,Karl-Marx-Straße
2019-07-25,25,10,25,41,Karl-Marx-Straße
2019-07-26,20,4,17,23,Karl-Marx-Straße
2019-07-27,22,2,14,17,Karl-Marx-Straße
2019-07-28,21,1,20,23,Karl-Marx-Straße
2019-07-29,30,17,50,76,Karl-Marx-Straße
2019-07-30,30,29,37,81,Karl-Marx-Straße
2019-07-31,22,21,41,72,Karl-Marx-Straße
2019-08-01,16,18,37,64,Karl-Marx-Straße
2019-08-02,21,18,43,71,Karl-Marx-Straße
2019-08-03,16,9,28,42,Karl-Marx-Straße
2019-08-04,15,9,25,40,Karl-Marx-Straße
2019-08-05,28,36,59,115,Karl-Marx-Straße
2019-08-06,24,28,51,93,Karl-Marx-Straße
2019-08-07,23,43,57,123,Karl-Marx-Straße
2019-08-08,21,35,48,101,Karl-Marx-Straße
2019-08-09,22,28,53,96,Karl-Marx-Straße
2019-08-10,18,23,36,72,Karl-Marx-Straße
2019-08-11,18,15,38,61,Karl-Marx-Straße
2019-08-12,20,34,45,96,Karl-Marx-Straße
2019-08-13,16,31,41,88,Karl-Marx-Straße
2019-08-14,17,29,47,91,Karl-Marx-Straße
2019-08-15,26,35,48,101,Karl-Marx-Straße
2019-08-16,19,37,44,101,Karl-Marx-Straße
2019-08-17,20,21,38,71,Karl-Marx-Straße
2019-08-18,11,16,24,49,Karl-Marx-Straße
2019-08-19,18,45,49,118,Karl-Marx-Straße
2019-08-20,22,44,61,127,Karl-Marx-Straße
2019-08-21,18,27,51,92,Karl-Marx-Straße
2019-08-22,22,25,57,96,Karl-Marx-Straße
2019-08-23,26,16,47,71,Karl-Marx-Straße
2019-08-24,26,4,28,35,Karl-Marx-Straße
2019-08-25,19,3,20,25,Karl-Marx-Straße
2019-08-26,32,9,40,53,Karl-Marx-Straße
2019-08-27,31,22,57,91,Karl-Marx-Straße
2019-08-28,31,30,66,112,Karl-Marx-Straße
2019-08-29,22,23,54,88,Karl-Marx-Straße
2019-08-30,25,5,31,39,Karl-Marx-Straße
2019-08-31,26,14,52,73,Karl-Marx-Straße
2019-09-01,23,11,29,46,Karl-Marx-Straße
2019-09-02,16,28,40,84,Karl-Marx-Straße
2019-09-03,22,39,53,112,Karl-Marx-Straße
2019-09-04,30,32,57,106,Karl-Marx-Straße
